time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/02/25 08:17:11,93.6,171.9,53.1,129.7,1008.13,21.21,50,0,0,0.5
2021/02/25 08:17:13,94.7,173.6,54.2,130.9,1008.11,21.43,49,0,0,0.5
2021/02/25 08:17:15,94.6,172.8,53.6,128.4,1008.8,21.3,50,0,0,0.5
2021/02/25 08:17:16,92.5,169.3,53.0,125.2,1008.5,21.34,50,0,0,0.5
2021/02/25 08:17:18,90.2,165.6,51.6,124.0,1008.13,21.3,50,0,0,0.5
2021/02/25 08:17:19,88.7,162.7,51.3,122.7,1008.9,21.27,49,0,0,0.5
2021/02/25 08:17:21,87.4,159.4,50.2,117.6,1008.21,21.23,49,0,0,0.5
2021/02/25 08:17:22,83.3,152.7,49.9,117.8,1008.12,21.23,51,0,0,0.5
2021/02/25 08:17:23,80.9,148.5,49.0,113.9,1008.8,21.52,48,0,0,0.5
2021/02/25 08:17:25,78.9,143.9,48.4,113.3,1008.13,21.25,49,0,0,0.5
2021/02/25 08:17:26,77.0,141.1,47.9,112.4,1008.15,21.43,52,0,0,0.5
2021/02/25 08:17:27,76.7,140.6,47.4,110.2,1008.7,21.37,50,0,0,0.5
2021/02/25 08:17:29,73.6,134.1,45.5,103.6,1008.5,21.3,50,0,0,0.5
2021/02/25 08:17:30,71.8,129.7,44.0,100.9,1008.15,21.25,50,0,0,0.5
2021/02/25 08:17:31,70.9,127.8,40.6,92.8,1008.5,21.28,49,0,0,0.5
2021/02/25 08:17:33,70.3,126.9,39.0,89.1,1008.7,21.54,52,0,0,0.5
2021/02/25 08:17:34,69.5,125.7,37.5,86.0,1008.3,21.16,50,0,0,0.5
2021/02/25 08:17:35,69.3,125.2,36.0,82.5,1008.19,21.28,47,0,0,0.5
2021/02/25 08:17:37,68.8,123.1,33.4,75.9,1008.6,21.27,48,0,0,0.5
2021/02/25 08:17:38,67.6,122.1,31.9,73.7,1008.3,21.54,50,0,0,0.5
2021/02/25 08:17:40,67.3,121.5,29.6,69.3,1008.5,21.34,48,0,0,0.5
2021/02/25 08:17:41,65.4,116.7,28.6,67.5,1008.5,21.39,48,0,0,0.5
2021/02/25 08:17:43,64.5,115.1,26.3,62.1,1008.12,21.59,48,0,0,0.5
2021/02/25 08:17:44,63.3,113.2,25.7,59.5,1008.7,21.14,49,0,0,0.5
2021/02/25 08:17:46,62.4,112.0,25.1,59.0,1008.13,21.27,49,400,0,0.5
2021/02/25 08:17:47,60.9,109.5,24.8,56.8,1008.12,21.28,48,400,0,0.5
2021/02/25 08:17:48,60.4,108.8,24.5,56.7,1008.5,21.39,47,400,0,0.5
2021/02/25 08:17:50,58.6,105.6,23.9,56.4,1008.11,21.27,48,400,0,0.5
2021/02/25 08:17:51,57.1,102.7,23.4,55.5,1007.98,21.23,48,400,0,0.5
2021/02/25 08:17:52,56.4,100.6,22.8,53.8,1008.5,21.37,48,400,0,0.5
2021/02/25 08:17:54,56.1,100.0,22.7,53.9,1008.8,21.46,48,400,0,0.5
2021/02/25 08:17:55,56.5,100.3,22.8,54.1,1008.9,21.16,48,400,0,0.5
2021/02/25 08:17:56,55.3,98.9,22.6,53.8,1008.1,21.27,48,400,0,0.5
2021/02/25 08:17:58,54.4,97.2,22.4,53.9,1008.12,21.21,51,400,0,0.5
2021/02/25 08:17:59,54.1,97.9,21.9,52.9,1008.9,21.12,47,400,0,0.5
2021/02/25 08:18:00,53.7,96.5,21.6,53.3,1008.13,21.14,49,400,0,0.5
2021/02/25 08:18:02,53.4,96.3,21.1,53.1,1008.8,21.34,48,400,0,0.5
2021/02/25 08:18:03,52.7,95.6,21.1,51.9,1008.2,21.16,48,400,0,0.5
2021/02/25 08:18:04,52.4,95.0,21.0,51.9,1007.99,21.32,48,400,0,0.5
2021/02/25 08:18:06,52.1,95.0,20.9,51.2,1008.1,21.25,47,400,0,0.5
2021/02/25 08:18:07,52.4,95.7,21.2,51.3,1008.11,21.23,47,400,0,0.5
2021/02/25 08:18:08,52.2,94.6,21.3,50.4,1008.14,21.9,48,400,0,0.5
2021/02/25 08:18:10,52.0,93.7,21.2,49.8,1008.3,21.21,48,400,0,0.5
2021/02/25 08:18:11,51.6,93.0,21.3,48.9,1008.1,20.96,49,400,0,0.5
2021/02/25 08:18:12,51.6,93.8,21.2,49.9,1008.11,21.12,48,400,0,0.5
2021/02/25 08:18:14,51.3,93.3,21.5,50.8,1008.15,21.25,47,400,0,0.5
2021/02/25 08:18:15,50.9,92.2,21.9,49.1,1008.5,21.7,48,400,0,0.5
2021/02/25 08:18:16,51.0,92.8,22.2,50.1,1008.1,21.9,46,400,0,0.5
2021/02/25 08:18:18,50.3,91.0,22.4,50.0,1008.5,21.18,44,400,0,0.5
2021/02/25 08:18:19,49.6,89.0,22.2,51.3,1008.13,21.23,48,400,0,0.5
2021/02/25 08:18:20,49.7,89.2,22.4,51.0,1008.2,21.21,47,400,0,0.5
2021/02/25 08:18:21,49.7,88.8,22.5,51.3,1008.12,21.3,48,400,0,0.5
2021/02/25 08:18:22,49.9,89.6,22.6,51.2,1008.11,21.19,47,400,0,0.5
2021/02/25 08:18:23,49.6,88.6,22.9,52.1,1008.15,21.19,47,400,0,0.5
