time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/02/28 21:43:27,5.7,6.8,2.8,6.7,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:29,5.8,7.8,3.5,7.8,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:30,5.2,7.2,4.3,11.1,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:31,5.4,7.7,10.2,29.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:32,5.6,7.7,12.0,29.3,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:33,5.4,7.9,11.5,27.7,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:35,5.3,8.6,11.9,28.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:36,5.2,8.2,12.9,31.1,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:37,5.0,7.9,13.7,32.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:38,4.9,8.0,13.1,31.3,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:39,4.8,8.2,12.5,29.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:40,4.8,7.9,12.3,29.4,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:41,4.7,7.7,13.2,31.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:42,4.7,7.7,14.0,33.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:44,4.6,7.5,14.9,35.9,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:45,4.9,8.4,15.7,37.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:46,4.8,8.3,16.4,38.4,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:47,4.8,8.2,18.2,44.3,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:48,5.1,8.7,19.9,49.1,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:49,5.5,10.0,23.2,56.9,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:50,7.1,14.2,25.3,62.5,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:51,8.5,17.4,28.5,71.6,-1,-1,-1,-1,-1,0.8
2021/02/28 21:43:52,9.3,18.6,31.6,79.7,-1,-1,-1,-1,-1,0.8
