time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/02/24 19:36:13,0.8,1.9,0.4,0.6,1019.55,23.5,41,0,0,0.5
2021/02/24 19:36:15,0.7,1.9,0.4,0.6,1019.45,23.5,42,0,0,0.5
2021/02/24 19:36:17,0.8,2.0,0.4,0.5,1019.48,23.1,42,0,0,0.5
2021/02/24 19:36:19,0.8,1.9,0.4,0.5,1019.55,23.25,42,0,0,0.5
2021/02/24 19:36:20,0.8,1.9,0.4,0.5,1019.58,23.25,40,0,0,0.5
2021/02/24 19:36:22,0.8,1.9,0.3,0.4,1019.5,23.5,41,0,0,0.5
2021/02/24 19:36:23,0.8,1.8,0.3,0.4,1019.5,23.14,41,0,0,0.5
2021/02/24 19:36:24,0.8,1.8,0.3,0.4,1019.48,22.83,40,0,0,0.5
2021/02/24 19:36:26,0.8,1.7,0.3,0.4,1019.53,23.34,41,0,0,0.5
2021/02/24 19:36:27,0.8,1.8,0.3,0.4,1019.45,23.12,41,0,0,0.5
2021/02/24 19:36:29,0.8,1.7,0.3,0.4,1019.47,23.14,42,0,0,0.5
2021/02/24 19:36:30,0.8,1.7,0.3,0.3,1019.41,23.21,40,0,0,0.5
2021/02/24 19:36:32,0.8,1.9,0.3,0.4,1019.5,23.12,42,0,0,0.5
2021/02/24 19:36:33,0.8,1.9,0.3,0.3,1019.49,23.34,41,0,0,0.5
2021/02/24 19:36:35,0.8,2.0,0.3,0.3,1019.46,23.28,40,0,0,0.5
2021/02/24 19:36:36,0.9,2.0,0.3,0.3,1019.52,23.5,41,0,0,0.5
2021/02/24 19:36:37,0.9,2.0,0.3,0.3,1019.45,23.18,40,0,0,0.5
2021/02/24 19:36:38,0.9,2.0,0.3,0.3,1019.58,23.32,41,0,0,0.5
2021/02/24 19:36:39,0.9,1.9,0.3,0.3,1019.46,23.21,40,0,0,0.5
2021/02/24 19:36:41,0.9,1.9,0.3,0.3,1019.4,23.34,42,0,0,0.5
2021/02/24 19:36:42,0.8,1.8,0.2,0.2,1019.44,23.9,42,0,0,0.5
2021/02/24 19:36:44,0.9,1.8,0.2,0.2,1019.53,23.43,44,0,0,0.5
2021/02/24 19:36:45,0.9,1.8,0.2,0.2,1019.52,23.23,42,0,0,0.5
2021/02/24 19:36:46,0.8,1.7,0.2,0.2,1019.55,23.14,44,0,0,0.5
2021/02/24 19:36:47,0.8,1.8,0.2,0.2,1019.56,23.21,39,400,0,0.5
2021/02/24 19:36:48,0.8,1.8,0.2,0.2,1019.52,23.25,42,400,0,0.5
2021/02/24 19:36:50,0.8,1.8,0.2,0.2,1019.39,23.14,38,400,0,0.5
2021/02/24 19:36:51,0.8,1.8,0.2,0.2,1019.51,23.52,40,400,0,0.5
2021/02/24 19:36:53,0.8,1.8,0.2,0.2,1019.5,23.28,41,400,0,0.5
2021/02/24 19:36:54,0.8,1.8,0.2,0.2,1019.48,23.18,41,400,0,0.5
2021/02/24 19:36:55,0.9,1.8,0.2,0.2,1019.54,23.36,41,400,0,0.5
2021/02/24 19:36:56,0.9,1.8,0.2,0.3,1019.68,23.39,41,400,0,0.5
2021/02/24 19:36:57,0.9,1.8,0.2,0.3,1019.41,23.25,40,400,0,0.5
2021/02/24 19:36:59,0.9,1.7,0.2,0.2,1019.45,23.7,43,400,0,0.5
2021/02/24 19:37:00,0.8,1.6,0.2,0.2,1019.41,23.36,42,400,0,0.5
2021/02/24 19:37:02,0.8,1.4,0.2,0.8,1019.47,23.43,40,400,0,0.5
2021/02/24 19:37:03,0.8,1.4,0.2,0.8,1019.58,23.32,41,400,0,0.5
2021/02/24 19:37:04,0.8,1.3,0.2,0.8,1019.54,23.34,43,400,0,0.5
2021/02/24 19:37:05,0.8,1.3,0.2,0.8,1019.5,23.1,40,400,0,0.5
2021/02/24 19:37:06,0.8,1.3,0.2,0.8,1019.49,23.37,38,400,0,0.5
2021/02/24 19:37:08,0.8,1.4,0.2,0.9,1019.47,23.41,42,400,0,0.5
2021/02/24 19:37:09,0.8,1.5,0.2,0.9,1019.48,23.5,43,400,0,0.5
2021/02/24 19:37:11,0.8,1.5,0.2,0.9,1019.43,23.28,39,400,0,0.5
2021/02/24 19:37:12,0.8,1.4,0.2,0.9,1019.49,23.7,42,400,0,0.5
2021/02/24 19:37:13,0.8,1.4,0.2,0.9,1019.57,23.55,41,400,0,0.5
2021/02/24 19:37:14,0.8,1.4,0.2,0.9,1019.53,23.27,40,400,0,0.5
