time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/02/18 11:47:17,1.1,1.9,1.0,5.0,1012.79,25.95,33,0,0,3
2021/02/18 11:47:19,1.0,1.8,1.0,4.9,1012.75,25.97,33,0,0,3
2021/02/18 11:47:21,1.0,2.2,1.0,4.2,1012.66,25.95,36,0,0,3
2021/02/18 11:47:23,1.0,2.2,1.0,4.2,1012.82,25.99,34,0,0,3
2021/02/18 11:47:25,1.0,2.0,1.0,4.1,1012.8,26.8,34,0,0,3
2021/02/18 11:47:26,1.1,2.2,1.0,3.7,1012.71,25.95,34,0,0,3
2021/02/18 11:47:28,1.1,2.2,1.0,5.6,1012.8,26.11,34,0,0,3
2021/02/18 11:47:29,1.0,2.1,1.0,5.5,1012.78,26.4,35,0,0,3
2021/02/18 11:47:31,1.0,2.1,0.9,5.1,1012.73,25.88,33,0,0,3
2021/02/18 11:47:32,1.0,2.1,1.0,5.2,1012.72,26.19,34,0,0,3
2021/02/18 11:47:33,1.0,2.2,1.0,5.1,1012.8,26.2,34,0,0,3
2021/02/18 11:47:34,1.0,2.2,0.9,5.1,1012.69,26.24,33,0,0,3
2021/02/18 11:47:35,1.0,2.2,1.0,5.1,1012.75,26.13,33,0,0,3
2021/02/18 11:47:37,1.0,2.3,1.0,4.8,1012.94,25.99,34,0,0,3
2021/02/18 11:47:38,1.0,2.4,1.0,4.4,1012.76,26.8,35,0,0,3
2021/02/18 11:47:40,1.1,2.5,1.0,4.7,1012.85,25.75,35,0,0,3
2021/02/18 11:47:41,1.0,2.5,1.0,4.5,1012.68,26.17,34,0,0,3
2021/02/18 11:47:42,1.0,2.5,1.0,4.7,1012.8,26.11,36,0,0,3
2021/02/18 11:47:43,1.0,2.5,1.0,4.7,1012.77,26.4,36,0,0,3
2021/02/18 11:47:44,1.1,2.6,1.0,5.2,1012.72,26.11,33,0,0,3
2021/02/18 11:47:46,1.0,2.7,1.1,5.3,1012.67,26.15,34,0,0,3
2021/02/18 11:47:47,1.0,2.7,1.0,5.1,1012.81,26.22,35,0,0,3
2021/02/18 11:47:49,1.1,2.9,1.0,5.1,1012.73,26.22,35,0,0,3
2021/02/18 11:47:50,1.1,2.5,1.0,5.2,1012.78,26.8,34,400,0,3
2021/02/18 11:47:52,1.1,2.5,1.0,5.3,1012.79,26.29,35,400,0,3
2021/02/18 11:47:53,1.1,2.5,1.0,5.3,1012.81,26.8,33,400,0,3
2021/02/18 11:47:54,1.1,2.6,1.0,5.7,1012.75,26.4,35,400,0,3
2021/02/18 11:47:56,1.0,2.3,1.1,5.9,1012.85,26.37,34,400,0,3
2021/02/18 11:47:57,1.0,2.2,1.1,5.8,1012.66,26.11,36,400,0,3
2021/02/18 11:47:58,1.0,2.2,1.1,3.9,1012.8,26.33,34,400,0,3
2021/02/18 11:48:00,1.0,2.2,1.1,3.9,1012.74,26.46,36,400,0,3
2021/02/18 11:48:01,1.1,2.8,1.1,4.5,1012.85,26.22,35,400,0,3
2021/02/18 11:48:02,1.0,2.8,1.1,4.7,1012.73,26.35,35,400,0,3
2021/02/18 11:48:04,1.1,2.8,1.1,4.8,1012.82,26.29,34,400,0,3
2021/02/18 11:48:05,1.0,2.8,1.1,4.8,1012.86,26.29,35,400,0,3
2021/02/18 11:48:06,1.1,3.0,1.1,4.7,1012.68,26.33,35,400,0,3
2021/02/18 11:48:08,1.3,3.2,1.1,4.5,1012.8,26.2,34,400,0,3
