time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/02/20 14:16:24,0.5,1.5,0.5,2.0,1012.86,21.81,42,0,0,0.0
2021/02/20 14:16:26,0.4,0.9,0.5,2.0,1012.88,21.79,42,0,0,0.0
2021/02/20 14:16:28,0.4,0.9,0.5,2.0,1012.86,21.86,42,0,0,0.0
2021/02/20 14:16:29,0.4,0.9,0.5,2.0,1012.89,21.79,42,0,0,0.0
2021/02/20 14:16:31,0.4,0.9,0.5,1.8,1012.9,21.93,42,0,0,0.0
2021/02/20 14:16:32,0.4,0.9,0.5,1.8,1012.9,21.77,41,0,0,0.0
2021/02/20 14:16:34,0.4,1.1,0.4,1.8,1012.83,21.61,44,0,0,0.0
2021/02/20 14:16:35,0.4,1.0,0.4,1.8,1012.85,21.57,43,0,0,0.0
2021/02/20 14:16:37,0.4,1.0,0.4,1.8,1012.83,21.75,41,0,0,0.0
2021/02/20 14:16:38,0.4,1.0,0.4,1.8,1012.87,21.72,45,0,0,0.0
2021/02/20 14:16:39,0.4,1.1,0.4,1.5,1012.9,21.95,44,0,0,0.0
2021/02/20 14:16:40,0.4,1.0,0.5,1.5,1012.81,21.81,44,0,0,0.0
2021/02/20 14:16:41,0.4,1.1,0.5,1.5,1012.77,21.84,44,0,0,0.0
2021/02/20 14:16:43,0.4,1.0,0.4,1.3,1012.9,22.0,42,0,0,0.0
2021/02/20 14:16:44,0.4,1.0,0.4,1.3,1012.82,21.9,42,0,0,0.0
2021/02/20 14:16:46,0.4,1.0,0.4,1.3,1012.83,21.61,44,0,0,0.0
2021/02/20 14:16:47,0.4,1.0,0.4,1.3,1012.74,21.82,42,0,0,0.0
2021/02/20 14:16:48,0.4,1.0,0.4,1.1,1012.88,21.91,41,0,0,0.0
2021/02/20 14:16:49,0.4,1.1,0.4,1.0,1012.77,21.68,42,0,0,0.0
2021/02/20 14:16:50,0.4,1.0,0.4,1.0,1012.86,21.79,44,0,0,0.0
2021/02/20 14:16:52,0.4,1.0,0.4,1.1,1012.8,21.91,44,0,0,0.0
2021/02/20 14:16:53,0.4,1.0,0.4,1.1,1012.82,21.86,43,0,0,0.0
2021/02/20 14:16:55,0.4,0.9,0.5,1.0,1012.87,22.8,44,0,0,0.0
2021/02/20 14:16:56,0.3,0.9,0.5,1.1,1012.86,21.91,42,0,0,0.0
2021/02/20 14:16:57,0.3,0.9,0.5,1.2,1012.83,21.82,44,400,0,0.0
2021/02/20 14:16:58,0.3,0.9,0.5,1.4,1012.83,21.91,41,400,0,0.0
2021/02/20 14:17:00,0.3,0.9,0.5,1.5,1012.93,21.93,45,400,0,0.0
2021/02/20 14:17:01,0.3,0.9,0.5,1.5,1012.92,21.75,43,400,0,0.0
2021/02/20 14:17:02,0.3,0.9,0.5,1.5,1012.84,21.73,43,400,0,0.0
2021/02/20 14:17:03,0.3,0.9,0.5,1.3,1012.8,22.13,44,400,0,0.0
2021/02/20 14:17:05,0.3,0.8,0.5,1.3,1012.96,21.88,41,400,0,0.0
2021/02/20 14:17:06,0.3,0.8,0.5,1.5,1012.92,22.8,43,400,0,0.0
2021/02/20 14:17:08,0.3,0.6,0.5,1.6,1012.87,21.86,44,400,0,0.0
2021/02/20 14:17:09,0.3,0.6,0.5,1.6,1012.89,22.0,40,400,0,0.0
2021/02/20 14:17:11,0.3,0.9,0.6,1.6,1012.91,22.4,45,400,0,0.0
2021/02/20 14:17:12,0.3,0.9,0.6,1.6,1012.89,22.2,45,400,0,0.0
2021/02/20 14:17:14,0.3,0.9,0.6,1.7,1012.9,22.13,42,400,0,0.0
2021/02/20 14:17:15,0.3,0.9,0.6,1.6,1012.92,21.97,45,400,0,0.0
2021/02/20 14:17:17,0.3,0.9,0.6,1.6,1012.89,21.82,44,400,0,0.0
2021/02/20 14:17:18,0.3,0.9,0.5,1.6,1012.88,21.99,45,400,0,0.0
2021/02/20 14:17:20,0.3,0.9,0.5,1.6,1012.85,22.8,43,400,0,0.0
2021/02/20 14:17:21,0.3,1.0,0.6,1.6,1012.88,22.0,45,400,0,0.0
2021/02/20 14:17:22,0.3,0.9,0.5,1.7,1012.89,22.6,44,400,0,0.0
2021/02/20 14:17:24,0.3,1.0,0.5,1.7,1012.94,21.91,43,400,0,0.0
2021/02/20 14:17:25,0.3,0.8,0.5,1.5,1012.95,21.93,43,400,0,0.0
2021/02/20 14:17:26,0.3,0.8,0.5,1.5,1012.89,21.86,44,400,0,0.0
2021/02/20 14:17:28,0.3,0.8,0.5,1.6,1012.79,22.0,42,400,0,0.0
2021/02/20 14:17:29,0.3,0.8,0.5,1.4,1012.91,21.77,43,400,0,0.0
2021/02/20 14:17:30,0.3,0.8,0.5,1.4,1012.83,22.6,41,400,0,0.0
2021/02/20 14:17:32,0.3,0.8,0.5,1.4,1012.88,21.93,42,400,0,0.0
2021/02/20 14:17:33,0.3,0.8,0.5,1.4,1012.95,22.2,41,400,0,0.0
2021/02/20 14:17:34,0.3,0.8,0.5,1.4,1012.85,22.4,44,400,0,0.0
2021/02/20 14:17:36,0.3,0.8,0.5,1.5,1012.85,22.6,43,400,0,0.0
2021/02/20 14:17:37,0.3,0.7,0.5,1.3,1012.86,22.13,42,400,0,0.0
2021/02/20 14:17:38,0.3,0.7,0.5,1.5,1012.93,22.26,43,400,0,0.0
2021/02/20 14:17:40,0.3,0.7,0.5,1.5,1012.92,22.13,40,400,0,0.0
2021/02/20 14:17:41,0.3,0.5,0.5,1.4,1012.87,21.99,43,400,0,0.0
2021/02/20 14:17:42,0.3,0.5,0.5,1.5,1012.99,21.9,44,400,0,0.0
2021/02/20 14:17:44,0.3,0.6,0.5,1.7,1012.87,22.0,42,400,0,0.0
2021/02/20 14:17:45,0.3,0.6,0.5,1.7,1012.88,22.17,39,400,0,0.0
2021/02/20 14:17:46,0.3,0.5,0.5,1.6,1012.87,22.15,43,400,0,0.0
2021/02/20 14:17:47,0.3,0.7,0.5,1.7,1012.91,22.15,43,400,0,0.0
2021/02/20 14:17:49,0.3,0.7,0.5,1.7,1012.91,21.95,44,400,0,0.0
2021/02/20 14:17:50,0.3,0.7,0.5,1.7,1012.96,22.4,43,400,0,0.0
2021/02/20 14:17:51,0.2,0.5,0.5,1.7,1012.94,22.13,42,400,0,0.0
2021/02/20 14:17:52,0.2,0.5,0.5,1.7,1012.96,22.13,42,400,0,0.0
2021/02/20 14:17:54,0.2,0.5,0.5,1.7,1012.9,22.26,42,400,0,0.0
2021/02/20 14:17:55,0.2,0.6,0.5,1.7,1012.96,22.9,43,400,0,0.0
2021/02/20 14:17:56,0.2,0.6,0.5,1.6,1012.89,22.31,44,400,0,0.0
2021/02/20 14:17:57,0.2,0.6,0.5,1.6,1012.95,22.6,42,400,0,0.0
2021/02/20 14:17:58,0.2,0.6,0.5,1.6,1012.92,22.8,43,400,0,0.0
2021/02/20 14:17:59,0.2,1.0,0.5,1.6,1012.96,22.18,44,400,0,0.0
2021/02/20 14:18:00,0.2,1.0,0.5,1.5,1012.95,22.13,42,400,0,0.0
2021/02/20 14:18:02,0.2,1.0,0.5,1.5,1013.2,22.26,44,400,0,0.0
2021/02/20 14:18:03,0.2,1.0,0.5,1.5,1012.94,22.18,44,400,0,0.0
2021/02/20 14:18:05,0.2,1.0,0.5,1.5,1012.81,22.13,42,400,0,0.0
2021/02/20 14:18:06,0.3,1.4,0.5,1.5,1012.87,22.46,42,400,0,0.0
2021/02/20 14:18:07,0.3,1.5,0.5,1.5,1012.91,22.9,43,400,0,0.0
2021/02/20 14:18:08,0.3,1.5,0.5,1.8,1013.1,22.2,42,400,0,0.0
2021/02/20 14:18:09,0.3,1.5,0.5,1.5,1012.86,22.6,39,400,0,0.0
2021/02/20 14:18:11,0.3,1.5,0.5,1.5,1012.96,22.13,44,400,0,0.0
2021/02/20 14:18:12,0.3,1.5,0.5,1.4,1012.87,22.15,44,400,0,0.0
2021/02/20 14:18:14,0.3,1.4,0.5,1.3,1012.92,22.0,43,400,0,0.0
2021/02/20 14:18:15,0.3,1.4,0.4,1.3,1013.2,22.22,42,400,0,0.0
2021/02/20 14:18:16,0.3,1.4,0.5,1.3,1012.88,21.99,43,400,0,0.0
2021/02/20 14:18:17,0.3,1.2,0.4,1.3,1013.0,22.15,43,400,0,0.0
2021/02/20 14:18:18,0.3,1.2,0.4,1.2,1012.94,22.31,42,400,0,0.0
2021/02/20 14:18:20,0.3,1.3,0.4,1.2,1012.89,22.24,43,400,0,0.0
2021/02/20 14:18:21,0.3,1.3,0.4,1.4,1012.89,22.13,43,400,0,0.0
2021/02/20 14:18:23,0.3,1.3,0.4,1.2,1012.8,22.35,42,400,0,0.0
2021/02/20 14:18:24,0.4,1.3,0.4,1.2,1012.89,22.22,43,400,0,0.0
2021/02/20 14:18:25,0.4,1.3,0.4,1.2,1012.89,22.27,44,400,0,0.0
2021/02/20 14:18:26,0.4,1.2,0.4,1.2,1012.9,22.29,42,400,0,0.0
2021/02/20 14:18:27,0.4,1.3,0.4,1.2,1012.86,22.24,42,400,0,0.0
2021/02/20 14:18:29,0.4,1.0,0.4,1.2,1012.84,22.18,42,400,0,0.0
2021/02/20 14:18:30,0.4,1.0,0.4,1.2,1012.95,22.27,44,400,0,0.0
2021/02/20 14:18:31,0.4,1.0,0.5,1.3,1012.85,22.33,41,400,0,0.0
2021/02/20 14:18:32,0.4,1.0,0.5,1.4,1012.89,21.97,43,400,0,0.0
2021/02/20 14:18:34,0.5,1.5,0.5,1.4,1012.88,22.24,43,400,0,0.0
2021/02/20 14:18:35,0.5,1.5,0.5,1.4,1012.96,22.33,41,400,0,0.0
2021/02/20 14:18:36,0.4,1.1,0.5,1.3,1012.94,22.35,43,400,0,0.0
2021/02/20 14:18:37,0.4,1.1,0.5,1.3,1013.1,22.17,44,400,0,0.0
2021/02/20 14:18:39,0.4,1.2,0.5,1.4,1012.92,21.97,42,400,0,0.0
2021/02/20 14:18:40,0.5,1.3,0.5,1.4,1013.0,22.33,42,400,0,0.0
2021/02/20 14:18:42,0.5,1.3,0.5,1.6,1012.92,22.26,42,400,0,0.0
2021/02/20 14:18:43,0.5,1.4,0.5,1.6,1013.1,22.31,42,400,0,0.0
2021/02/20 14:18:44,0.6,1.5,0.5,1.6,1012.96,22.13,41,400,0,0.0
2021/02/20 14:18:46,0.6,1.6,0.5,1.6,1013.2,22.38,41,400,0,0.0
2021/02/20 14:18:47,0.6,1.5,0.5,1.7,1012.88,22.55,40,400,0,0.0
2021/02/20 14:18:48,0.6,1.5,0.5,1.7,1012.96,22.29,39,400,0,0.0
2021/02/20 14:18:49,0.6,1.6,0.5,1.7,1012.95,22.38,42,400,0,0.0
2021/02/20 14:18:51,0.6,1.7,0.5,1.7,1012.93,22.24,43,400,0,0.0
2021/02/20 14:18:52,0.6,1.7,0.5,1.6,1012.89,22.29,42,400,0,0.0
2021/02/20 14:18:54,0.6,1.7,0.5,1.6,1012.89,22.2,42,400,0,0.0
2021/02/20 14:18:55,0.6,1.7,0.5,1.5,1012.96,22.4,43,400,0,0.0
2021/02/20 14:18:56,0.6,1.7,0.5,1.5,1012.98,22.35,40,400,0,0.0
2021/02/20 14:18:57,0.6,1.7,0.5,1.6,1012.95,22.38,43,400,0,0.0
2021/02/20 14:18:58,0.6,1.6,0.5,1.7,1012.86,22.13,42,400,0,0.0
2021/02/20 14:19:00,0.6,1.6,0.5,1.7,1012.95,22.26,42,400,0,0.0
2021/02/20 14:19:01,0.6,1.6,0.5,1.6,1012.86,22.26,44,400,0,0.0
2021/02/20 14:19:02,0.6,1.6,0.5,1.6,1012.87,22.13,42,400,0,0.0
2021/02/20 14:19:03,0.5,1.1,0.5,1.5,1012.9,22.38,41,400,0,0.0
2021/02/20 14:19:05,0.5,1.1,0.5,1.5,1012.94,22.35,43,400,0,0.0
2021/02/20 14:19:06,0.6,1.2,0.5,1.5,1012.98,22.26,39,400,0,0.0
2021/02/20 14:19:08,0.5,1.2,0.5,1.3,1012.88,22.8,41,400,0,0.0
2021/02/20 14:19:09,0.5,1.2,0.5,1.3,1012.89,22.33,42,400,0,0.0
2021/02/20 14:19:10,0.4,1.0,0.5,1.2,1012.86,22.2,42,400,0,0.0
2021/02/20 14:19:12,0.5,1.5,0.5,1.1,1012.88,22.44,44,400,0,0.0
2021/02/20 14:19:13,0.5,1.4,0.5,1.4,1012.84,22.37,42,400,0,0.0
2021/02/20 14:19:14,0.5,1.5,0.5,1.4,1012.82,22.37,41,400,0,0.0
2021/02/20 14:19:16,0.5,1.5,0.5,1.4,1012.87,22.76,41,400,0,0.0
2021/02/20 14:19:17,0.5,1.5,0.5,1.4,1012.82,22.38,41,400,0,0.0
2021/02/20 14:19:18,0.5,1.7,0.5,1.4,1012.83,22.8,41,400,0,0.0
2021/02/20 14:19:20,0.5,1.5,0.5,1.3,1012.89,22.26,41,400,0,0.0
2021/02/20 14:19:21,0.5,1.5,0.5,1.3,1012.94,22.31,43,400,0,0.0
2021/02/20 14:19:22,0.5,1.6,0.5,1.7,1012.87,22.37,43,400,0,0.0
2021/02/20 14:19:24,0.5,1.5,0.6,1.9,1012.86,22.47,42,400,0,0.0
2021/02/20 14:19:25,0.5,1.5,0.6,4.0,1012.76,22.49,45,400,0,0.0
2021/02/20 14:19:26,0.5,1.5,0.5,3.9,1012.87,22.51,44,400,0,0.0
2021/02/20 14:19:28,0.5,1.6,0.5,3.9,1012.96,22.44,41,400,0,0.0
2021/02/20 14:19:29,0.5,1.6,0.5,3.8,1012.97,22.4,43,400,0,0.0
2021/02/20 14:19:31,0.5,1.7,0.5,3.9,1013.1,22.22,41,400,0,0.0
2021/02/20 14:19:32,0.5,1.6,0.5,3.9,1012.96,22.44,41,400,0,0.0
2021/02/20 14:19:33,0.5,1.7,0.5,4.0,1012.94,22.31,42,400,0,0.0
2021/02/20 14:19:35,0.5,1.6,0.5,4.0,1013.7,22.13,41,400,0,0.0
2021/02/20 14:19:36,0.5,1.4,0.6,4.1,1013.1,22.11,43,400,0,0.0
2021/02/20 14:19:37,0.4,1.4,0.6,4.0,1012.83,22.2,42,400,0,0.0
2021/02/20 14:19:39,0.4,1.4,0.5,4.0,1013.16,22.17,43,400,0,0.0
2021/02/20 14:19:40,0.5,1.4,0.5,4.7,1012.83,22.33,41,400,0,0.0
2021/02/20 14:19:41,0.4,1.0,0.5,4.7,1012.85,22.49,43,400,0,0.0
2021/02/20 14:19:42,0.4,1.1,0.5,4.7,1013.3,22.33,43,400,0,0.0
2021/02/20 14:19:43,0.4,1.3,0.5,5.0,1012.94,22.46,39,400,0,0.0
2021/02/20 14:19:45,0.4,1.2,0.5,5.0,1013.0,22.4,40,400,0,0.0
2021/02/20 14:19:46,0.4,1.2,0.5,5.1,1012.95,22.67,42,400,0,0.0
2021/02/20 14:19:47,0.4,1.2,0.5,5.0,1012.88,22.33,44,400,0,0.0
2021/02/20 14:19:48,0.4,1.0,0.5,5.2,1012.78,22.62,44,400,0,0.0
2021/02/20 14:19:49,0.3,1.0,0.5,5.9,1012.97,22.11,43,400,0,0.0
2021/02/20 14:19:51,0.5,1.5,0.5,6.0,1012.97,22.55,42,400,0,0.0
2021/02/20 14:19:52,0.6,2.0,0.6,6.5,1012.8,22.62,42,400,0,0.0
2021/02/20 14:19:54,0.7,2.3,0.7,7.6,1012.93,22.9,41,400,0,0.0
2021/02/20 14:19:55,0.9,2.7,0.9,6.2,1012.89,22.76,43,400,0,0.0
2021/02/20 14:19:56,1.0,2.9,1.1,7.7,1012.96,22.64,41,400,0,0.0
2021/02/20 14:19:57,1.0,2.9,1.2,8.4,1012.95,22.46,42,400,0,0.0
2021/02/20 14:19:59,1.1,3.1,1.4,9.9,1013.0,22.26,42,400,0,0.0
2021/02/20 14:20:00,1.1,3.1,1.6,12.1,1012.96,22.49,43,400,0,0.0
2021/02/20 14:20:01,1.2,3.1,1.9,15.7,1013.3,22.44,42,400,0,0.0
2021/02/20 14:20:03,1.4,4.8,3.0,24.2,1012.92,22.35,43,400,0,0.0
2021/02/20 14:20:04,1.6,5.5,4.0,30.5,1013.1,22.47,42,400,0,0.2
2021/02/20 14:20:05,2.0,6.5,5.0,36.5,1012.94,22.37,42,400,0,0.2
2021/02/20 14:20:07,2.7,8.5,5.6,39.0,1012.91,22.27,41,400,0,0.2
2021/02/20 14:20:08,2.9,9.4,5.8,39.8,1012.94,22.31,44,400,0,0.2
2021/02/20 14:20:09,3.4,11.0,6.5,43.9,1012.96,22.42,41,400,0,0.2
2021/02/20 14:20:11,3.9,13.1,7.0,46.2,1013.4,22.38,42,400,0,0.2
2021/02/20 14:20:12,4.7,17.1,7.4,49.1,1012.98,22.56,43,400,0,0.2
2021/02/20 14:20:13,5.2,18.8,7.6,49.7,1012.9,22.46,42,400,0,0.2
2021/02/20 14:20:14,5.9,21.0,7.7,50.0,1013.1,22.65,42,400,0,0.6
2021/02/20 14:20:15,6.3,23.0,8.1,51.7,1012.95,22.6,43,400,0,0.6
2021/02/20 14:20:17,6.8,24.6,8.4,52.8,1012.93,22.46,40,400,0,0.6
2021/02/20 14:20:18,8.0,30.2,8.8,55.3,1013.7,22.4,43,400,0,0.6
2021/02/20 14:20:19,8.6,32.2,9.3,56.6,1012.79,22.42,40,400,0,0.6
2021/02/20 14:20:21,9.1,33.7,9.4,56.9,1012.8,22.44,42,400,0,0.6
2021/02/20 14:20:22,9.8,36.1,9.7,58.4,1012.8,22.53,42,400,0,0.6
2021/02/20 14:20:23,10.0,37.2,10.2,60.6,1012.88,22.51,39,400,0,0.6
2021/02/20 14:20:24,10.4,39.0,10.7,62.4,1012.85,22.49,42,400,0,0.6
2021/02/20 14:20:26,11.2,42.8,10.9,62.4,1012.83,22.62,44,400,0,0.6
2021/02/20 14:20:27,11.6,45.1,11.5,63.4,1012.91,22.51,42,400,0,0.6
2021/02/20 14:20:29,12.2,47.2,11.8,63.6,1012.89,22.51,44,400,0,0.6
2021/02/20 14:20:30,13.2,53.6,12.0,62.9,1012.86,22.65,42,400,0,0.6
2021/02/20 14:20:31,13.7,55.7,12.2,60.2,1012.86,22.51,41,400,0,0.6
2021/02/20 14:20:33,14.1,58.2,11.9,57.6,1012.92,22.62,42,400,0,0.6
2021/02/20 14:20:34,15.1,61.1,11.4,54.4,1012.94,22.85,44,400,0,0.6
2021/02/20 14:20:35,15.2,61.8,10.9,50.4,1012.89,22.65,45,400,0,0.6
2021/02/20 14:20:36,15.5,63.2,11.2,52.1,1012.97,22.55,40,400,0,0.6
2021/02/20 14:20:37,15.7,65.6,11.3,52.0,1012.92,22.53,44,400,0,0.6
2021/02/20 14:20:38,16.3,67.7,11.6,52.7,1013.0,22.62,44,400,0,0.6
2021/02/20 14:20:39,16.2,68.6,11.7,50.8,1012.88,22.55,41,400,0,0.6
2021/02/20 14:20:41,16.2,68.1,11.8,50.8,1012.92,22.73,42,400,0,0.6
2021/02/20 14:20:42,16.2,68.1,11.7,49.5,1012.89,22.55,42,400,0,0.6
2021/02/20 14:20:43,16.1,67.8,12.0,51.5,1012.9,22.55,41,400,0,0.6
2021/02/20 14:20:45,16.1,69.3,12.7,53.2,1012.93,22.73,42,400,0,0.6
2021/02/20 14:20:46,16.0,69.4,12.8,53.9,1012.93,22.56,41,400,0,0.6
2021/02/20 14:20:47,15.8,69.1,13.0,54.7,1012.95,22.49,42,400,0,0.6
2021/02/20 14:20:49,15.7,68.6,13.4,57.8,1012.92,22.67,42,400,0,0.6
2021/02/20 14:20:50,15.6,68.2,13.8,60.2,1012.93,22.67,42,400,0,0.6
2021/02/20 14:20:52,15.5,68.3,14.3,60.3,1012.96,22.53,44,400,0,0.6
2021/02/20 14:20:53,15.8,70.8,14.1,60.9,1012.99,22.69,42,400,0,0.6
2021/02/20 14:20:54,15.8,71.3,14.3,61.5,1012.98,22.55,41,400,0,0.6
2021/02/20 14:20:56,15.9,70.9,14.6,64.6,1012.97,22.74,43,400,0,0.6
2021/02/20 14:20:57,16.1,70.6,14.8,65.5,1012.91,22.49,43,400,0,0.6
2021/02/20 14:20:58,16.0,72.0,15.1,69.3,1012.99,22.58,43,400,0,0.6
2021/02/20 14:21:00,16.2,72.0,15.3,69.4,1012.93,22.55,41,400,0,0.6
2021/02/20 14:21:01,15.9,69.2,15.4,69.9,1013.0,22.65,44,400,0,0.6
2021/02/20 14:21:02,15.9,67.5,15.5,71.8,1012.93,22.47,41,400,0,0.6
2021/02/20 14:21:04,15.7,68.7,16.1,71.5,1012.95,22.44,41,400,0,0.6
2021/02/20 14:21:05,15.6,68.0,16.1,70.9,1012.96,22.4,41,400,0,0.6
2021/02/20 14:21:06,15.3,67.5,16.1,72.0,1013.0,22.53,42,400,0,0.6
2021/02/20 14:21:08,15.4,67.3,16.4,76.7,1012.9,22.78,43,400,0,0.6
2021/02/20 14:21:09,15.0,65.0,16.4,76.3,1012.94,22.8,40,400,0,0.6
2021/02/20 14:21:10,15.0,65.1,16.5,77.0,1012.94,22.64,41,400,0,0.6
2021/02/20 14:21:11,15.1,65.6,16.4,76.5,1012.87,22.47,41,400,0,0.6
2021/02/20 14:21:12,15.1,64.8,16.4,77.3,1012.92,22.49,45,400,0,0.6
2021/02/20 14:21:14,15.0,64.8,16.5,78.4,1012.94,22.85,41,400,0,0.6
2021/02/20 14:21:15,14.9,62.5,16.6,80.0,1012.92,22.55,41,400,0,0.6
2021/02/20 14:21:16,15.0,63.2,16.8,81.0,1012.91,22.64,41,400,0,0.6
2021/02/20 14:21:17,15.1,62.9,16.8,80.8,1012.96,22.65,43,400,0,0.6
2021/02/20 14:21:18,15.0,63.1,16.7,79.1,1012.88,22.55,43,400,0,0.6
2021/02/20 14:21:20,15.1,68.3,16.4,75.6,1013.4,22.64,42,400,0,0.6
2021/02/20 14:21:21,15.1,68.2,16.5,77.0,1012.9,22.64,43,400,0,0.6
2021/02/20 14:21:22,15.1,68.4,16.6,78.1,1012.91,22.65,42,400,0,0.6
2021/02/20 14:21:24,14.9,65.2,16.6,76.8,1012.88,22.55,43,400,0,0.6
