time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/02/18 11:16:55,0.9,2.4,1.1,5.4,1013.44,22.53,29,0,0,3
2021/02/18 11:16:57,0.9,2.3,1.1,6.0,1013.55,23.1,38,0,0,3
2021/02/18 11:16:59,0.9,2.2,1.1,5.8,1013.36,22.83,38,0,0,3
2021/02/18 11:17:01,1.0,2.2,1.2,5.7,1013.48,23.1,37,0,0,3
2021/02/18 11:17:02,1.0,2.2,1.2,5.6,1013.57,22.85,38,0,0,3
2021/02/18 11:17:04,1.0,2.1,1.2,5.5,1013.48,22.83,38,0,0,3
2021/02/18 11:17:05,1.0,2.2,1.2,5.5,1013.44,22.91,38,0,0,3
2021/02/18 11:17:06,1.0,2.2,1.2,5.2,1013.41,22.92,35,0,0,3
2021/02/18 11:17:07,1.0,2.2,1.2,5.8,1013.38,22.73,34,0,0,3
2021/02/18 11:17:09,1.0,1.9,1.2,5.7,1013.43,22.89,38,0,0,3
2021/02/18 11:17:10,1.0,2.2,1.2,5.7,1013.46,22.83,40,0,0,3
2021/02/18 11:17:11,1.0,2.1,1.2,5.7,1013.4,22.98,38,0,0,3
2021/02/18 11:17:13,1.0,2.3,1.1,5.6,1013.48,22.89,39,0,0,3
2021/02/18 11:17:14,1.0,2.1,1.1,6.0,1013.51,23.1,38,0,0,3
2021/02/18 11:17:15,1.0,2.1,1.2,6.2,1013.55,23.3,39,0,0,3
2021/02/18 11:17:17,1.0,2.2,1.3,5.4,1013.47,22.8,38,0,0,3
2021/02/18 11:17:18,1.0,2.1,1.3,5.4,1013.39,23.7,48,0,0,3
2021/02/18 11:17:19,1.0,2.1,1.3,5.6,1013.55,23.12,38,0,0,3
2021/02/18 11:17:21,1.0,2.3,1.3,5.6,1013.44,22.78,38,0,0,3
2021/02/18 11:17:22,1.0,2.4,1.4,5.8,1013.43,22.91,39,0,0,3
2021/02/18 11:17:24,1.0,2.3,1.4,5.3,1013.36,22.92,38,0,0,3
2021/02/18 11:17:25,1.0,3.0,1.4,5.2,1013.45,23.21,38,0,0,3
2021/02/18 11:17:27,1.0,3.1,1.4,5.4,1013.49,22.74,37,0,0,3
2021/02/18 11:17:28,1.1,3.2,1.4,5.1,1013.53,23.55,34,0,0,3
2021/02/18 11:17:30,1.1,4.3,1.4,5.3,1013.52,23.3,37,400,0,3
2021/02/18 11:17:31,1.1,5.2,1.3,4.9,1013.51,22.94,37,400,0,3
2021/02/18 11:17:32,1.2,7.0,1.3,5.0,1013.46,22.98,37,400,0,3
2021/02/18 11:17:34,1.2,7.8,1.4,5.0,1013.4,23.0,38,400,0,3
2021/02/18 11:17:35,1.2,7.8,1.4,4.8,1013.39,23.3,39,400,0,3
2021/02/18 11:17:36,1.3,8.3,1.4,4.9,1013.49,23.1,37,400,0,3
2021/02/18 11:17:38,1.2,8.4,1.4,5.0,1013.41,23.54,34,400,0,3
2021/02/18 11:17:39,1.2,8.2,1.5,5.3,1013.51,23.5,37,400,0,3
2021/02/18 11:17:40,1.2,7.9,1.4,5.6,1013.37,23.0,37,400,0,3
2021/02/18 11:17:42,1.2,8.3,1.4,5.6,1013.41,23.12,39,400,0,3
2021/02/18 11:17:43,1.2,8.3,1.4,5.4,1013.38,23.1,37,400,0,3
2021/02/18 11:17:44,1.2,8.3,1.4,4.8,1013.41,23.27,40,400,0,3
2021/02/18 11:17:46,1.2,8.2,1.3,4.7,1013.6,23.3,38,400,0,3
2021/02/18 11:17:47,1.1,8.1,1.2,4.6,1013.57,22.94,36,400,0,3
2021/02/18 11:17:48,1.2,8.2,1.2,4.6,1013.47,23.18,33,400,0,3
2021/02/18 11:17:50,1.2,8.2,1.2,4.7,1013.49,23.5,38,405,0,3
2021/02/18 11:17:51,1.2,8.1,1.2,4.9,1013.49,23.12,37,405,0,3
2021/02/18 11:17:52,1.1,7.9,1.1,4.7,1013.42,22.78,41,405,0,3
2021/02/18 11:17:54,1.4,10.9,1.1,5.4,1013.55,22.91,37,405,0,3
2021/02/18 11:17:55,1.4,10.5,1.1,5.3,1013.55,22.87,38,405,0,3
2021/02/18 11:17:56,1.5,10.6,1.1,4.9,1013.56,23.5,38,405,0,3
2021/02/18 11:17:58,1.5,10.5,1.1,4.9,1013.55,22.92,38,405,0,3
2021/02/18 11:17:59,1.5,10.4,1.1,4.8,1013.51,22.96,41,1954,449,3
2021/02/18 11:18:00,1.5,9.4,1.1,4.6,1013.49,23.0,35,1954,449,3
2021/02/18 11:18:01,1.4,8.4,1.1,4.6,1013.49,22.96,35,1954,449,3
2021/02/18 11:18:02,1.3,6.7,1.1,4.5,1013.52,22.8,37,1954,449,3
2021/02/18 11:18:03,1.3,5.8,1.1,5.2,1013.63,23.9,40,1954,449,3
2021/02/18 11:18:04,1.3,5.9,1.2,5.5,1013.5,22.91,38,1954,449,3
2021/02/18 11:18:05,1.3,5.9,1.2,5.5,1013.46,22.89,36,1954,449,3
2021/02/18 11:18:06,1.3,5.4,1.1,5.4,1013.51,22.92,36,1954,449,3
2021/02/18 11:18:08,1.3,5.4,1.1,4.8,1013.47,23.7,40,3096,1756,3
2021/02/18 11:18:09,1.3,5.4,1.1,4.5,1013.53,22.89,38,3096,1756,3
2021/02/18 11:18:11,1.4,5.5,1.1,4.2,1013.5,22.92,38,3096,1756,3
2021/02/18 11:18:12,1.4,5.4,1.2,4.2,1013.54,23.16,38,3096,1756,3
2021/02/18 11:18:13,1.4,5.5,1.2,4.4,1013.53,23.3,39,3096,1756,3
2021/02/18 11:18:14,1.4,5.7,1.2,4.4,1013.48,23.0,39,3096,1756,3
2021/02/18 11:18:15,1.4,5.9,1.2,4.6,1013.51,23.3,38,3096,1756,3
2021/02/18 11:18:17,1.4,5.9,1.2,4.5,1013.49,22.82,42,3096,1756,3
2021/02/18 11:18:18,1.4,6.0,1.2,4.8,1013.49,22.96,40,2935,1549,3
2021/02/18 11:18:20,1.5,6.2,1.2,4.7,1013.47,22.78,38,2935,1549,3
2021/02/18 11:18:21,1.5,6.1,1.2,4.4,1013.55,22.98,37,2935,1549,3
2021/02/18 11:18:22,1.5,6.2,1.2,4.4,1013.51,23.0,39,2935,1549,3
2021/02/18 11:18:23,1.4,4.8,1.2,3.6,1013.53,22.91,40,2935,1549,3
2021/02/18 11:18:24,1.2,3.0,1.3,3.6,1013.49,23.3,39,2935,1549,3
2021/02/18 11:18:26,1.2,2.9,1.2,3.6,1013.51,23.27,36,2935,1549,3
2021/02/18 11:18:27,1.2,3.0,1.2,3.6,1013.5,22.94,45,2935,1549,3
2021/02/18 11:18:29,1.2,3.0,1.2,3.4,1013.54,23.7,37,2745,1317,3
2021/02/18 11:18:30,1.2,3.0,1.2,3.4,1013.49,22.89,39,2745,1317,3
2021/02/18 11:18:31,1.2,3.1,1.2,3.7,1013.41,22.98,39,2745,1317,3
2021/02/18 11:18:32,1.2,3.1,1.3,3.8,1013.44,23.5,38,2745,1317,3
