time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/03/01 10:41:25,1.0,5.5,0.8,5.9,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:27,1.0,5.5,0.8,5.9,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:28,0.9,5.4,0.8,6.5,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:29,0.9,5.5,0.8,6.4,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:30,0.9,5.9,0.8,6.4,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:31,0.9,5.9,0.8,6.7,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:33,0.9,5.8,0.8,6.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:34,0.9,5.8,0.9,7.1,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:35,1.1,6.5,0.8,7.1,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:36,1.0,6.7,0.8,5.7,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:37,1.0,6.8,0.8,6.4,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:39,1.0,5.7,0.8,6.4,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:40,1.0,5.6,0.8,5.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:41,1.0,5.6,0.8,5.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:42,1.0,5.2,0.9,5.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:43,1.0,5.1,0.9,6.7,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:45,1.0,4.9,0.9,6.0,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:46,0.9,4.8,0.8,6.4,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:47,0.9,4.9,0.8,6.3,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:48,1.0,4.9,0.8,6.4,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:49,1.0,5.0,0.9,6.7,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:51,0.9,3.9,0.9,6.1,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:52,0.9,4.0,0.9,5.9,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:53,0.9,3.6,0.9,6.0,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:54,0.9,2.9,0.9,6.3,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:55,0.8,3.0,0.9,8.3,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:57,0.8,3.0,0.9,8.5,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:58,0.9,3.2,0.9,7.9,-1,-1,-1,-1,-1,0.2
2021/03/01 10:41:59,0.9,3.1,1.0,7.9,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:00,0.9,2.8,0.9,7.9,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:01,0.9,2.8,1.0,8.0,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:02,0.9,2.8,0.9,7.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:03,0.9,2.8,0.9,7.1,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:04,0.8,2.2,0.9,6.7,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:05,0.8,2.1,0.8,6.7,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:06,0.8,1.9,0.8,6.5,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:08,0.8,1.8,0.8,5.9,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:09,0.8,1.8,0.8,5.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:10,0.8,1.8,0.8,5.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:11,0.8,1.8,0.8,5.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:12,0.7,2.4,0.7,5.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:13,0.8,2.5,0.7,5.3,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:15,0.7,2.8,0.7,5.2,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:16,0.7,2.8,0.7,4.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:17,0.7,2.8,0.7,4.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:18,0.7,3.2,0.7,4.1,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:19,0.7,3.0,0.6,3.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:21,0.7,3.5,0.6,3.8,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:22,0.7,3.4,0.6,3.7,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:23,0.7,3.3,0.6,3.6,-1,-1,-1,-1,-1,0.2
2021/03/01 10:42:24,0.7,3.4,0.6,3.3,-1,-1,-1,-1,-1,0.2
