time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/03/08 15:20:07,0.3,0.7,0.4,0.4,-1,-1,-1,-1,-1,0
2021/03/08 15:20:09,0.3,0.7,0.5,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:10,0.2,0.5,0.6,0.6,-1,-1,-1,-1,-1,0
2021/03/08 15:20:11,0.2,0.5,0.5,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:12,0.3,0.6,0.5,0.6,-1,-1,-1,-1,-1,0
2021/03/08 15:20:13,0.3,0.7,0.5,0.7,-1,-1,-1,-1,-1,0
2021/03/08 15:20:15,0.3,0.7,0.5,0.6,-1,-1,-1,-1,-1,0
2021/03/08 15:20:16,0.3,0.7,0.5,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:17,0.4,0.8,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:18,0.4,0.8,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:19,0.4,0.7,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:20,0.4,0.7,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:21,0.4,0.7,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:22,0.4,0.8,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:23,0.5,0.8,0.4,0.5,-1,-1,-1,-1,-1,1
2021/03/08 15:20:25,0.4,0.8,0.4,0.4,-1,-1,-1,-1,-1,0
2021/03/08 15:20:26,0.5,0.8,0.4,0.4,-1,-1,-1,-1,-1,0
2021/03/08 15:20:27,0.5,0.9,0.4,0.4,-1,-1,-1,-1,-1,0
2021/03/08 15:20:28,0.5,0.8,0.4,0.6,-1,-1,-1,-1,-1,0
2021/03/08 15:20:29,0.5,1.0,0.4,0.6,-1,-1,-1,-1,-1,1
2021/03/08 15:20:31,0.5,1.0,0.4,0.6,-1,-1,-1,-1,-1,0
2021/03/08 15:20:32,0.5,0.9,0.4,0.6,-1,-1,-1,-1,-1,1
2021/03/08 15:20:33,0.5,0.9,0.4,0.6,-1,-1,-1,-1,-1,0
2021/03/08 15:20:34,0.5,1.0,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:35,0.5,1.0,0.4,0.5,-1,-1,-1,-1,-1,1
2021/03/08 15:20:37,0.5,1.0,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:38,0.5,0.9,0.4,0.5,-1,-1,-1,-1,-1,1
2021/03/08 15:20:39,0.5,0.9,0.4,0.5,-1,-1,-1,-1,-1,1
2021/03/08 15:20:40,0.5,1.0,0.4,0.6,-1,-1,-1,-1,-1,0
2021/03/08 15:20:41,0.5,0.9,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:42,0.5,1.0,0.4,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:44,0.5,1.0,0.3,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:45,0.5,1.0,0.3,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:46,0.5,1.0,0.3,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:47,0.5,1.1,0.3,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:48,0.5,1.1,0.3,0.5,-1,-1,-1,-1,-1,0
2021/03/08 15:20:49,0.5,1.1,0.3,0.4,-1,-1,-1,-1,-1,0
