time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/02/18 11:12:20,1.3,4.0,1.0,3.6,1013.83,23.83,35,0,0,3
2021/02/18 11:12:22,1.3,4.2,1.0,3.3,1013.78,23.84,38,0,0,3
2021/02/18 11:12:24,1.3,3.9,1.0,3.2,1013.69,23.68,38,0,0,3
2021/02/18 11:12:25,1.3,3.8,1.0,3.3,1013.85,23.68,38,0,0,3
2021/02/18 11:12:27,1.3,3.9,1.0,3.2,1013.89,23.68,37,0,0,3
2021/02/18 11:12:28,1.3,3.8,1.0,3.2,1013.7,24.1,37,0,0,3
2021/02/18 11:12:30,1.3,3.7,1.0,3.1,1013.77,23.68,37,0,0,3
2021/02/18 11:12:31,1.3,3.7,1.0,3.1,1013.78,23.52,35,0,0,3
2021/02/18 11:12:32,1.3,3.7,1.0,3.0,1013.68,24.4,28,0,0,3
2021/02/18 11:12:33,1.2,3.6,1.0,3.1,1013.72,23.59,37,0,0,3
2021/02/18 11:12:34,1.2,3.6,1.0,3.3,1013.73,23.64,37,0,0,3
2021/02/18 11:12:36,1.2,3.5,1.0,3.3,1013.68,23.81,36,0,0,3
2021/02/18 11:12:37,1.2,3.4,1.1,3.6,1013.66,23.54,37,0,0,3
2021/02/18 11:12:39,1.2,3.4,1.2,3.8,1013.83,23.61,37,0,0,3
2021/02/18 11:12:40,1.1,3.4,1.2,3.9,1013.8,23.64,37,0,0,3
2021/02/18 11:12:41,1.2,3.5,1.3,4.0,1013.77,23.14,38,0,0,3
2021/02/18 11:12:42,1.1,3.4,1.3,3.9,1013.72,23.7,41,0,0,3
2021/02/18 11:12:43,1.1,3.4,1.2,3.9,1013.81,23.32,38,0,0,3
2021/02/18 11:12:45,1.1,3.3,1.2,3.7,1013.75,23.57,37,0,0,3
