time,pm2.5_pre,pm10_pre,pm2.5_post,pm10_post,pressure,temperature,humidity,co2,tvoc,fan
2021/03/22 14:10:12,1.3,3.3,0.8,2.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:10:14,1.3,3.5,0.8,2.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:10:15,1.3,3.6,0.8,2.0,-1,-1,-1,-1,-1,0.0
2021/03/22 14:10:16,1.3,3.5,0.7,2.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:10:59,1.3,3.6,0.7,1.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:00,1.3,3.6,0.7,1.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:01,1.4,3.7,0.7,1.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:02,1.4,3.7,0.7,3.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:03,1.4,3.7,0.7,3.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:05,1.4,3.7,0.7,3.4,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:06,1.4,3.5,0.6,3.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:07,1.4,3.3,0.6,3.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:08,1.4,3.2,0.6,3.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:09,1.4,3.2,0.6,3.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:11,1.4,3.3,0.6,3.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:12,1.4,3.3,0.6,3.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:13,1.4,3.2,0.6,3.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:14,1.4,2.9,0.6,3.9,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:15,1.4,2.9,0.8,4.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:17,1.4,2.6,0.8,3.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:18,1.4,2.8,0.8,3.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:19,1.5,2.6,0.8,3.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:21,1.5,2.7,0.8,3.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:22,1.5,2.8,0.8,3.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:23,1.5,2.7,0.8,3.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:24,1.5,2.6,0.8,3.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:25,1.5,2.5,0.8,3.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:27,1.5,2.5,0.8,3.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:28,1.5,2.5,0.8,3.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:29,1.5,2.5,1.0,9.4,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:30,1.6,2.6,1.0,9.4,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:31,1.5,2.6,1.0,7.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:33,1.5,2.6,1.0,7.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:34,1.5,2.8,1.0,7.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:35,1.5,2.9,1.0,7.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:36,1.5,2.8,1.0,7.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:37,1.5,2.9,0.9,7.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:39,1.5,3.0,0.9,7.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:40,1.5,2.9,0.9,7.9,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:41,1.5,3.2,0.9,7.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:43,1.5,3.0,0.9,7.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:44,1.5,3.1,0.9,7.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:45,1.6,3.5,0.8,7.0,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:46,1.6,3.5,0.7,7.0,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:48,1.5,3.5,0.7,7.0,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:49,1.5,3.4,0.7,7.0,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:50,1.5,3.3,0.8,7.0,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:51,1.5,3.1,0.8,7.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:53,1.5,3.3,0.8,7.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:54,1.5,3.2,0.8,7.0,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:55,1.5,3.4,0.8,7.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:56,1.5,3.5,0.8,7.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:57,1.5,3.5,0.8,7.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:11:59,1.5,3.5,0.6,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:00,1.4,3.3,0.6,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:01,1.4,3.2,0.6,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:02,1.5,3.3,0.6,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:03,1.4,3.0,0.6,1.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:05,1.4,3.2,0.6,1.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:06,1.4,3.2,0.6,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:07,1.5,3.2,0.7,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:08,1.4,3.2,0.7,1.4,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:09,1.5,3.3,0.7,1.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:11,1.4,3.3,0.7,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:12,1.4,3.1,0.7,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:13,1.4,3.0,0.7,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:14,1.4,3.0,0.8,1.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:16,1.4,2.7,0.8,1.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:17,1.4,2.8,0.8,1.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:18,1.4,2.8,0.8,1.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:19,1.4,2.8,0.8,1.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:21,1.4,2.8,0.7,1.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:22,1.4,2.9,0.8,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:23,1.3,2.7,0.8,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:24,1.3,2.6,0.8,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:25,1.4,2.5,0.7,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:27,1.3,2.4,0.7,1.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:28,1.3,2.4,0.7,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:29,1.3,2.5,0.7,1.8,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:30,1.3,2.4,0.7,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:31,1.3,2.5,0.6,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:33,1.4,2.6,0.6,1.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:34,1.4,2.6,0.6,1.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:35,1.4,2.4,0.6,1.7,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:36,1.3,2.5,0.6,1.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:38,1.4,2.6,0.6,1.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:39,1.4,2.6,0.6,1.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:40,1.4,2.5,0.6,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:42,1.4,2.4,0.6,1.3,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:43,1.4,2.5,0.6,1.4,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:44,1.4,2.5,0.6,1.2,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:45,1.4,2.5,0.5,1.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:47,1.4,2.6,0.5,1.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:48,1.4,2.7,0.5,1.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:49,1.4,2.6,0.5,1.1,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:50,1.4,2.7,0.6,1.6,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:51,1.4,2.6,0.6,1.5,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:53,1.4,2.6,0.6,1.4,-1,-1,-1,-1,-1,0.0
2021/03/22 14:12:54,1.4,2.7,0.6,1.4,-1,-1,-1,-1,-1,0.0
