time,pm2.5,pm10,fan
2021/01/19-19:57:21,16.50,62.60,2
2021/01/19-19:57:22,15.80,59.20,2
2021/01/19-19:57:23,15.90,59.70,2
2021/01/19-19:57:24,15.90,59.30,2
2021/01/19-19:57:25,16.00,58.50,2
2021/01/19-19:57:26,15.90,58.70,2
2021/01/19-19:57:27,16.10,59.90,2
2021/01/19-19:57:28,16.10,59.20,2
2021/01/19-19:57:29,15.90,58.30,2
2021/01/19-19:57:30,15.90,57.20,2
2021/01/19-19:57:31,15.90,57.40,2
2021/01/19-19:57:32,15.80,57.00,2
2021/01/19-19:57:33,15.70,56.70,2
2021/01/19-19:57:34,15.70,56.60,2
2021/01/19-19:57:35,15.90,56.60,2
2021/01/19-19:57:36,15.90,55.60,2
2021/01/19-19:57:37,15.90,55.30,2
2021/01/19-19:57:38,16.00,55.80,2
2021/01/19-19:57:39,16.00,55.90,2
2021/01/19-19:57:40,16.10,55.00,2
2021/01/19-19:57:41,16.10,53.80,2
2021/01/19-19:57:42,15.90,51.70,2
2021/01/19-19:57:43,16.00,51.30,2
2021/01/19-19:57:44,16.00,52.20,2
2021/01/19-19:57:45,15.90,51.70,2
2021/01/19-19:57:46,15.70,51.40,2
2021/01/19-19:57:47,15.50,50.90,2
2021/01/19-19:57:48,15.40,50.80,2
2021/01/19-19:57:49,15.70,51.70,2
2021/01/19-19:57:50,15.80,51.30,2
2021/01/19-19:57:51,15.60,51.30,2
2021/01/19-19:57:52,15.70,50.80,2
2021/01/19-19:57:53,15.80,50.60,2
2021/01/19-19:57:54,15.70,50.00,2
2021/01/19-19:57:55,15.60,50.00,2
2021/01/19-19:57:56,15.60,49.70,2
2021/01/19-19:57:57,15.50,48.50,2
2021/01/19-19:57:58,15.60,47.50,2
2021/01/19-19:57:59,15.60,48.10,2
2021/01/19-19:58:00,15.60,48.80,2
2021/01/19-19:58:01,15.50,48.40,2
2021/01/19-19:58:02,15.50,47.50,2
2021/01/19-19:58:03,15.50,47.20,2
2021/01/19-19:58:04,15.50,47.00,2
2021/01/19-19:58:05,15.40,47.30,2
2021/01/19-19:58:06,15.50,47.70,2
2021/01/19-19:58:07,15.40,48.30,2
2021/01/19-19:58:08,15.40,48.70,2
2021/01/19-19:58:09,15.30,48.70,2
2021/01/19-19:58:10,15.30,49.80,2
2021/01/19-19:58:11,15.30,49.30,2
2021/01/19-19:58:12,15.40,50.70,2
2021/01/19-19:58:13,15.20,51.60,2
2021/01/19-19:58:14,15.20,51.80,2
2021/01/19-19:58:15,15.40,52.70,2
2021/01/19-19:58:16,15.50,52.90,2
2021/01/19-19:58:17,15.50,53.70,2
2021/01/19-19:58:18,15.40,54.10,2
2021/01/19-19:58:19,15.30,54.30,2
2021/01/19-19:58:20,15.20,55.00,2
2021/01/19-19:58:21,15.30,55.80,2
2021/01/19-19:58:22,15.30,55.80,2
2021/01/19-19:58:23,15.10,55.30,2
2021/01/19-19:58:24,15.30,57.40,2
2021/01/19-19:58:25,15.40,57.10,2
2021/01/19-19:58:26,15.40,57.90,2
2021/01/19-19:58:27,15.20,57.80,2
2021/01/19-19:58:28,15.10,58.30,2
2021/01/19-19:58:29,15.20,58.40,2
2021/01/19-19:58:30,15.20,58.90,2
2021/01/19-19:58:31,15.20,59.30,2
2021/01/19-19:58:32,15.40,60.10,2
2021/01/19-19:58:33,15.60,61.00,2
2021/01/19-19:58:34,15.60,60.80,2
2021/01/19-19:58:35,15.50,59.80,2
2021/01/19-19:58:36,15.40,60.30,2
2021/01/19-19:58:37,15.50,60.40,2
2021/01/19-19:58:38,15.60,60.50,2
2021/01/19-19:58:39,15.60,60.80,2
2021/01/19-19:58:40,15.70,60.00,2
2021/01/19-19:58:41,15.80,61.30,2
2021/01/19-19:58:42,15.90,61.90,2
2021/01/19-19:58:43,16.00,61.90,2
2021/01/19-19:58:44,16.20,62.60,2
2021/01/19-19:58:45,16.00,61.70,2
2021/01/19-19:58:46,16.20,62.30,2
2021/01/19-19:58:47,16.20,61.50,2
2021/01/19-19:58:48,16.30,61.40,2
2021/01/19-19:58:49,16.20,60.30,2
2021/01/19-19:58:50,16.40,61.20,2
2021/01/19-19:58:51,16.40,60.60,2
2021/01/19-19:58:52,16.50,61.20,2
2021/01/19-19:58:53,16.50,61.70,2
2021/01/19-19:58:54,16.40,60.50,2
2021/01/19-19:58:55,16.30,61.30,2
2021/01/19-19:58:56,16.30,60.70,2
2021/01/19-19:58:57,16.60,61.10,2
2021/01/19-19:58:58,16.50,60.30,2
2021/01/19-19:58:59,16.70,60.50,2
2021/01/19-19:59:00,16.70,59.80,2
2021/01/19-19:59:01,16.60,58.90,2
2021/01/19-19:59:02,16.50,60.00,2
2021/01/19-19:59:03,16.30,59.10,2
2021/01/19-19:59:04,16.30,59.10,2
2021/01/19-19:59:05,16.50,59.60,2
2021/01/19-19:59:06,16.60,59.40,2
2021/01/19-19:59:07,16.60,59.80,2
2021/01/19-19:59:08,16.70,59.50,2
2021/01/19-19:59:09,16.70,59.10,2
2021/01/19-19:59:10,16.40,59.60,2
2021/01/19-19:59:11,16.40,58.90,2
2021/01/19-19:59:12,16.30,58.00,2
2021/01/19-19:59:13,16.30,57.60,2
2021/01/19-19:59:14,16.10,56.30,2
2021/01/19-19:59:15,16.10,56.30,2
2021/01/19-19:59:16,16.00,56.20,2
2021/01/19-19:59:17,16.00,57.10,2
2021/01/19-19:59:18,16.00,57.10,2
2021/01/19-19:59:19,16.10,58.10,2
2021/01/19-19:59:20,16.10,57.30,2
2021/01/19-19:59:21,16.00,57.30,2
2021/01/19-19:59:22,15.90,56.70,2
2021/01/19-19:59:23,15.90,56.50,2
2021/01/19-19:59:24,15.90,57.10,2
2021/01/19-19:59:25,16.00,57.00,2
2021/01/19-19:59:26,16.10,57.60,2
2021/01/19-19:59:27,15.90,56.90,2
2021/01/19-19:59:28,15.90,58.40,2
2021/01/19-19:59:29,15.80,58.80,2
2021/01/19-19:59:30,15.80,59.30,2
2021/01/19-19:59:31,15.90,60.30,2
2021/01/19-19:59:32,15.90,59.80,2
2021/01/19-19:59:33,16.00,60.90,2
2021/01/19-19:59:34,15.80,60.20,2
2021/01/19-19:59:35,15.80,60.60,2
2021/01/19-19:59:36,15.70,60.90,2
2021/01/19-19:59:37,15.60,59.50,2
2021/01/19-19:59:38,15.50,59.80,2
2021/01/19-19:59:39,15.60,61.00,2
2021/01/19-19:59:40,15.60,60.00,2
2021/01/19-19:59:41,15.60,59.60,2
2021/01/19-19:59:42,15.60,58.90,2
2021/01/19-19:59:43,15.50,58.80,2
2021/01/19-19:59:44,15.60,59.10,2
2021/01/19-19:59:45,15.60,60.20,2
2021/01/19-19:59:46,15.40,59.40,2
2021/01/19-19:59:47,15.20,57.80,2
2021/01/19-19:59:48,15.20,57.40,2
2021/01/19-19:59:49,15.00,56.80,2
2021/01/19-19:59:50,14.80,55.80,2
2021/01/19-19:59:51,14.80,54.80,2
2021/01/19-19:59:52,14.80,56.10,2
2021/01/19-19:59:53,15.00,56.60,2
2021/01/19-19:59:54,15.00,55.40,2
2021/01/19-19:59:55,15.00,55.40,2
2021/01/19-19:59:56,14.80,54.90,2
2021/01/19-19:59:57,15.10,56.50,2
2021/01/19-19:59:58,14.90,55.20,2
2021/01/19-19:59:59,14.90,55.00,2
2021/01/19-20:00:00,14.90,55.00,2
2021/01/19-20:00:01,14.70,54.20,2
2021/01/19-20:00:02,14.70,53.60,2
2021/01/19-20:00:03,14.60,52.70,2
2021/01/19-20:00:04,14.70,53.80,2
2021/01/19-20:00:05,14.70,54.00,2
2021/01/19-20:00:06,14.70,53.60,2
2021/01/19-20:00:07,14.70,55.90,2
2021/01/19-20:00:08,14.60,54.90,2
2021/01/19-20:00:09,14.60,53.50,2
2021/01/19-20:00:10,14.70,54.50,2
2021/01/19-20:00:11,14.70,55.60,2
2021/01/19-20:00:12,14.60,55.70,2
2021/01/19-20:00:13,14.70,54.90,2
2021/01/19-20:00:14,14.60,55.50,2
2021/01/19-20:00:15,14.70,54.60,2
2021/01/19-20:00:16,14.70,54.70,2
2021/01/19-20:00:17,15.00,55.80,2
2021/01/19-20:00:18,15.00,55.80,2
2021/01/19-20:00:19,15.00,56.50,2
2021/01/19-20:00:20,15.10,57.40,2
2021/01/19-20:00:21,15.10,57.70,2
2021/01/19-20:00:22,15.20,57.20,2
2021/01/19-20:00:23,15.00,57.10,2
2021/01/19-20:00:24,15.00,57.20,2
2021/01/19-20:00:25,15.00,56.90,2
2021/01/19-20:00:26,15.00,56.60,2
2021/01/19-20:00:27,14.90,56.20,2
2021/01/19-20:00:28,15.00,56.10,2
2021/01/19-20:00:29,15.00,55.00,2
2021/01/19-20:00:30,15.00,55.20,2
2021/01/19-20:00:31,15.10,56.00,2
2021/01/19-20:00:32,15.20,55.60,2
2021/01/19-20:00:33,15.10,54.90,2
2021/01/19-20:00:34,15.20,56.10,2
2021/01/19-20:00:35,15.20,55.40,2
2021/01/19-20:00:36,15.20,55.70,2
2021/01/19-20:00:37,15.30,54.70,2
2021/01/19-20:00:38,15.50,56.20,2
2021/01/19-20:00:39,15.60,57.00,2
2021/01/19-20:00:40,15.50,56.80,2
2021/01/19-20:00:41,15.50,55.60,2
2021/01/19-20:00:42,15.60,56.00,2
2021/01/19-20:00:43,15.60,56.90,2
2021/01/19-20:00:44,15.60,57.00,2
2021/01/19-20:00:45,15.60,58.50,2
2021/01/19-20:00:46,15.80,59.50,2
2021/01/19-20:00:47,15.70,59.30,2
2021/01/19-20:00:48,15.90,59.60,2
2021/01/19-20:00:49,16.00,59.60,2
2021/01/19-20:00:50,16.00,59.10,2
2021/01/19-20:00:51,16.10,59.60,2
2021/01/19-20:00:52,16.30,60.80,2
2021/01/19-20:00:53,16.50,60.80,2
2021/01/19-20:00:54,16.40,61.40,2
2021/01/19-20:00:55,16.50,61.60,2
2021/01/19-20:00:56,16.50,62.00,2
2021/01/19-20:00:57,16.40,61.70,2
2021/01/19-20:00:58,16.70,62.10,2
2021/01/19-20:00:59,16.70,62.80,2
2021/01/19-20:01:00,16.70,62.20,2
2021/01/19-20:01:01,16.80,62.40,2
2021/01/19-20:01:02,16.70,62.40,2
2021/01/19-20:01:03,16.80,64.00,2
2021/01/19-20:01:04,16.80,62.40,2
2021/01/19-20:01:05,16.80,63.00,2
2021/01/19-20:01:06,16.80,62.70,2
2021/01/19-20:01:07,16.80,61.90,2
2021/01/19-20:01:08,16.60,61.10,2
2021/01/19-20:01:09,16.60,60.60,2
2021/01/19-20:01:10,16.90,61.40,2
2021/01/19-20:01:11,16.90,62.40,2
2021/01/19-20:01:12,17.00,62.70,2
2021/01/19-20:01:13,17.00,63.10,2
2021/01/19-20:01:14,17.00,63.10,2
2021/01/19-20:01:15,16.90,62.60,2
2021/01/19-20:01:16,16.80,61.30,2
2021/01/19-20:01:17,16.70,60.80,2
2021/01/19-20:01:18,16.80,61.00,2
2021/01/19-20:01:19,16.70,61.00,2
2021/01/19-20:01:20,16.70,61.40,2
2021/01/19-20:01:21,16.70,61.70,2
2021/01/19-20:01:22,16.60,60.30,2
2021/01/19-20:01:23,16.60,60.90,2
2021/01/19-20:01:24,16.50,59.80,2
2021/01/19-20:01:25,16.50,59.50,2
2021/01/19-20:01:26,16.40,59.20,2
2021/01/19-20:01:27,16.50,59.60,2
2021/01/19-20:01:28,16.30,59.20,2
2021/01/19-20:01:29,16.50,58.90,2
2021/01/19-20:01:30,16.30,59.50,2
2021/01/19-20:01:31,16.40,59.80,2
2021/01/19-20:01:32,16.40,60.00,2
2021/01/19-20:01:33,16.50,59.40,2
2021/01/19-20:01:34,16.60,58.70,2
2021/01/19-20:01:35,16.60,58.80,2
2021/01/19-20:01:36,16.60,58.40,2
2021/01/19-20:01:37,16.40,58.00,2
2021/01/19-20:01:38,16.50,57.70,2
2021/01/19-20:01:39,16.60,58.50,2
2021/01/19-20:01:40,16.20,57.20,2
2021/01/19-20:01:41,16.30,56.70,2
2021/01/19-20:01:42,16.00,56.50,2
2021/01/19-20:01:43,16.00,55.60,2
2021/01/19-20:01:44,15.80,53.90,2
2021/01/19-20:01:45,15.90,52.40,2
2021/01/19-20:01:46,15.80,53.80,2
2021/01/19-20:01:47,15.80,54.40,2
2021/01/19-20:01:48,15.70,54.60,2
2021/01/19-20:01:49,15.60,53.80,2
2021/01/19-20:01:50,15.40,52.90,2
2021/01/19-20:01:51,15.40,52.50,2
2021/01/19-20:01:52,15.40,53.70,2
2021/01/19-20:01:53,15.40,53.00,2
2021/01/19-20:01:54,15.40,52.80,2
2021/01/19-20:01:55,15.50,54.10,2
2021/01/19-20:01:56,15.60,55.60,2
2021/01/19-20:01:57,15.40,55.10,2
2021/01/19-20:01:58,15.40,55.10,2
2021/01/19-20:01:59,15.20,55.00,2
2021/01/19-20:02:00,15.20,54.80,2
2021/01/19-20:02:01,15.00,53.80,2
2021/01/19-20:02:02,15.00,54.50,2
2021/01/19-20:02:03,14.90,53.90,2
2021/01/19-20:02:04,14.80,55.30,2
2021/01/19-20:02:05,14.70,54.20,2
2021/01/19-20:02:06,14.80,55.60,2
2021/01/19-20:02:07,14.80,56.60,2
2021/01/19-20:02:08,14.90,58.00,2
2021/01/19-20:02:09,14.90,57.80,2
2021/01/19-20:02:10,14.90,57.80,2
2021/01/19-20:02:11,14.90,57.40,2
2021/01/19-20:02:12,14.90,56.60,2
2021/01/19-20:02:13,14.90,56.30,2
2021/01/19-20:02:14,15.20,57.80,2
2021/01/19-20:02:15,15.20,58.50,2
2021/01/19-20:02:16,15.30,59.00,2
2021/01/19-20:02:17,15.40,59.30,2
2021/01/19-20:02:18,15.30,59.60,2
2021/01/19-20:02:19,15.20,59.30,2
2021/01/19-20:02:20,15.40,60.40,2
2021/01/19-20:02:21,15.20,59.70,2
2021/01/19-20:02:22,15.10,58.10,2
2021/01/19-20:02:23,14.90,58.00,2
2021/01/19-20:02:24,14.70,58.80,2
2021/01/19-20:02:25,14.70,57.80,2
2021/01/19-20:02:26,14.60,56.50,2
2021/01/19-20:02:27,14.60,56.50,2
2021/01/19-20:02:28,14.50,56.50,2
2021/01/19-20:02:29,14.70,57.10,2
2021/01/19-20:02:30,14.70,56.70,2
2021/01/19-20:02:31,14.60,56.50,2
2021/01/19-20:02:32,14.60,56.20,2
2021/01/19-20:02:33,14.60,56.30,2
2021/01/19-20:02:34,14.50,55.10,2
2021/01/19-20:02:35,14.50,56.20,2
2021/01/19-20:02:36,14.40,55.10,2
2021/01/19-20:02:37,14.40,55.20,2
2021/01/19-20:02:38,14.20,53.80,2
2021/01/19-20:02:39,14.20,53.80,2
2021/01/19-20:02:40,14.30,54.40,2
2021/01/19-20:02:41,14.30,54.70,2
2021/01/19-20:02:42,14.30,54.40,2
2021/01/19-20:02:43,14.20,54.80,2
2021/01/19-20:02:44,14.00,53.80,2
2021/01/19-20:02:45,14.10,54.10,2
2021/01/19-20:02:46,14.00,52.80,2
2021/01/19-20:02:47,14.00,51.80,2
2021/01/19-20:02:48,14.00,51.20,2
2021/01/19-20:02:49,14.00,51.10,2
2021/01/19-20:02:50,13.90,49.60,2
2021/01/19-20:02:52,14.00,50.50,2
2021/01/19-20:02:53,14.30,52.70,2
2021/01/19-20:02:54,14.30,53.20,2
2021/01/19-20:02:55,14.40,53.10,2
2021/01/19-20:02:56,14.50,53.20,2
2021/01/19-20:02:57,14.50,53.20,2
2021/01/19-20:02:58,14.60,53.10,2
2021/01/19-20:02:59,14.60,54.30,2
2021/01/19-20:03:00,14.50,54.30,2
2021/01/19-20:03:01,14.50,54.60,2
2021/01/19-20:03:02,14.50,55.10,2
2021/01/19-20:03:03,14.50,54.60,2
2021/01/19-20:03:04,14.50,54.50,2
2021/01/19-20:03:05,14.70,55.80,2
2021/01/19-20:03:06,14.70,55.00,2
2021/01/19-20:03:07,14.70,55.40,2
2021/01/19-20:03:08,14.70,56.00,2
2021/01/19-20:03:09,14.60,55.90,2
2021/01/19-20:03:10,14.60,55.80,2
2021/01/19-20:03:11,14.50,55.10,2
2021/01/19-20:03:12,14.50,54.50,2
2021/01/19-20:03:13,14.60,55.30,2
2021/01/19-20:03:14,14.80,55.30,2
2021/01/19-20:03:15,14.80,54.80,2
2021/01/19-20:03:16,14.90,54.30,2
2021/01/19-20:03:17,14.90,53.90,2
2021/01/19-20:03:18,14.90,54.80,2
2021/01/19-20:03:19,15.00,54.80,2
2021/01/19-20:03:20,15.00,55.30,2
2021/01/19-20:03:21,15.00,56.10,2
2021/01/19-20:03:22,15.10,56.80,2
2021/01/19-20:03:23,14.90,54.90,2
2021/01/19-20:03:24,15.00,54.70,2
2021/01/19-20:03:25,14.90,54.50,2
2021/01/19-20:03:26,14.80,54.20,2
2021/01/19-20:03:27,14.70,54.00,2
2021/01/19-20:03:28,14.80,54.60,2
2021/01/19-20:03:29,14.70,54.60,2
2021/01/19-20:03:30,14.80,54.50,2
2021/01/19-20:03:31,14.90,54.60,2
2021/01/19-20:03:32,14.90,54.40,2
2021/01/19-20:03:33,15.00,54.80,2
2021/01/19-20:03:34,15.00,55.90,2
2021/01/19-20:03:35,15.00,55.80,2
2021/01/19-20:03:36,14.90,56.40,2
2021/01/19-20:03:37,15.10,56.90,2
2021/01/19-20:03:38,14.90,56.10,2
2021/01/19-20:03:39,15.00,56.30,2
2021/01/19-20:03:40,14.90,55.30,2
2021/01/19-20:03:41,15.00,55.50,2
2021/01/19-20:03:42,14.90,55.50,2
2021/01/19-20:03:43,15.00,55.40,2
2021/01/19-20:03:44,14.80,55.70,2
2021/01/19-20:03:45,14.70,56.30,2
2021/01/19-20:03:46,14.70,56.80,2
2021/01/19-20:03:47,14.70,56.90,2
2021/01/19-20:03:48,14.60,55.90,2
2021/01/19-20:03:49,14.50,55.10,2
2021/01/19-20:03:50,14.60,55.20,2
2021/01/19-20:03:51,14.70,56.10,2
2021/01/19-20:03:52,14.60,54.90,2
2021/01/19-20:03:53,14.70,55.50,2
2021/01/19-20:03:54,14.60,55.30,2
2021/01/19-20:03:55,14.50,54.90,2
2021/01/19-20:03:56,14.60,55.00,2
2021/01/19-20:03:57,14.60,54.90,2
2021/01/19-20:03:58,14.40,55.40,2
2021/01/19-20:03:59,14.30,54.20,2
2021/01/19-20:04:00,14.30,53.60,2
2021/01/19-20:04:01,14.10,53.60,2
2021/01/19-20:04:02,14.10,53.70,2
2021/01/19-20:04:03,14.00,52.60,2
2021/01/19-20:04:04,13.90,51.40,2
2021/01/19-20:04:05,13.90,50.70,2
2021/01/19-20:04:06,13.90,50.40,2
2021/01/19-20:04:07,13.90,49.60,2
2021/01/19-20:04:08,13.90,49.00,2
2021/01/19-20:04:09,13.90,48.90,2
2021/01/19-20:04:10,13.90,49.30,2
2021/01/19-20:04:11,13.80,49.10,2
2021/01/19-20:04:12,14.00,49.90,2
2021/01/19-20:04:13,13.90,49.60,2
2021/01/19-20:04:14,14.00,49.10,2
2021/01/19-20:04:15,14.10,48.90,2
2021/01/19-20:04:16,13.90,47.60,2
2021/01/19-20:04:17,13.70,47.30,2
2021/01/19-20:04:18,13.80,47.40,2
2021/01/19-20:04:19,13.70,47.40,2
2021/01/19-20:04:20,13.60,47.40,2
2021/01/19-20:04:21,13.60,46.10,2
2021/01/19-20:04:22,13.60,46.60,2
2021/01/19-20:04:23,13.60,46.10,2
2021/01/19-20:04:24,13.60,46.10,2
2021/01/19-20:04:25,13.70,47.30,2
2021/01/19-20:04:26,13.60,46.80,2
2021/01/19-20:04:27,13.80,47.70,2
2021/01/19-20:04:28,14.00,47.10,2
2021/01/19-20:04:29,14.10,47.70,2
2021/01/19-20:04:30,14.00,47.80,2
2021/01/19-20:04:31,13.90,47.40,2
2021/01/19-20:04:32,13.80,47.70,2
2021/01/19-20:04:33,13.90,48.00,2
2021/01/19-20:04:34,13.90,49.00,2
2021/01/19-20:04:35,14.00,49.10,2
2021/01/19-20:04:36,14.00,48.70,2
2021/01/19-20:04:37,14.10,50.00,2
2021/01/19-20:04:38,14.20,50.00,2
2021/01/19-20:04:39,14.20,49.60,2
2021/01/19-20:04:40,14.20,51.00,2
2021/01/19-20:04:41,14.30,51.00,2
2021/01/19-20:04:42,14.20,51.10,2
2021/01/19-20:04:43,14.30,51.40,2
2021/01/19-20:04:44,14.40,51.50,2
2021/01/19-20:04:45,14.40,51.50,2
2021/01/19-20:04:46,14.50,52.30,2
2021/01/19-20:04:47,14.70,52.60,2
2021/01/19-20:04:48,14.70,53.10,2
2021/01/19-20:04:49,14.90,53.90,2
2021/01/19-20:04:50,14.90,53.70,2
2021/01/19-20:04:51,14.80,53.60,2
2021/01/19-20:04:52,14.90,53.30,2
2021/01/19-20:04:53,14.70,53.20,2
2021/01/19-20:04:54,14.80,53.70,2
2021/01/19-20:04:55,14.70,52.40,2
2021/01/19-20:04:56,14.80,52.90,2
2021/01/19-20:04:57,14.70,51.80,2
2021/01/19-20:04:58,14.60,51.60,2
2021/01/19-20:04:59,14.70,51.40,2
2021/01/19-20:05:00,14.90,52.00,2
2021/01/19-20:05:01,15.10,52.10,2
2021/01/19-20:05:02,15.20,52.10,2
2021/01/19-20:05:03,15.10,51.70,2
2021/01/19-20:05:04,15.20,51.40,2
2021/01/19-20:05:05,15.10,51.20,2
2021/01/19-20:05:06,15.00,51.30,2
2021/01/19-20:05:07,15.00,50.10,2
2021/01/19-20:05:08,14.90,50.30,2
2021/01/19-20:05:09,15.00,50.70,2
2021/01/19-20:05:10,14.90,49.50,2
2021/01/19-20:05:11,14.90,49.20,2
2021/01/19-20:05:12,14.90,49.50,2
2021/01/19-20:05:13,14.70,49.10,2
2021/01/19-20:05:14,14.70,49.30,2
2021/01/19-20:05:15,14.70,49.10,2
2021/01/19-20:05:16,14.60,48.60,2
2021/01/19-20:05:17,14.50,48.70,2
2021/01/19-20:05:18,14.30,48.20,2
2021/01/19-20:05:19,14.20,48.20,2
2021/01/19-20:05:20,14.20,48.70,2
2021/01/19-20:05:21,14.20,49.30,2
2021/01/19-20:05:22,14.10,48.70,2
2021/01/19-20:05:23,14.10,48.90,2
2021/01/19-20:05:24,14.10,48.20,2
2021/01/19-20:05:25,14.10,49.00,2
2021/01/19-20:05:26,14.00,49.00,2
2021/01/19-20:05:27,13.90,50.10,2
2021/01/19-20:05:28,14.00,49.90,2
2021/01/19-20:05:29,14.00,49.70,2
2021/01/19-20:05:30,13.90,48.50,2
2021/01/19-20:05:31,13.70,48.30,2
2021/01/19-20:05:32,13.80,48.30,2
2021/01/19-20:05:33,13.90,49.30,2
2021/01/19-20:05:34,13.70,48.80,2
2021/01/19-20:05:35,13.60,48.30,2
2021/01/19-20:05:36,13.40,47.40,2
2021/01/19-20:05:37,13.40,47.30,2
2021/01/19-20:05:38,13.30,46.60,2
2021/01/19-20:05:39,13.20,46.20,2
2021/01/19-20:05:40,13.20,45.70,2
2021/01/19-20:05:41,13.20,46.40,2
2021/01/19-20:05:42,13.20,45.50,2
2021/01/19-20:05:43,13.20,44.90,2
2021/01/19-20:05:44,13.10,45.10,2
2021/01/19-20:05:45,13.10,46.10,2
2021/01/19-20:05:46,13.00,45.80,2
2021/01/19-20:05:47,13.10,46.60,2
2021/01/19-20:05:48,13.20,47.10,2
2021/01/19-20:05:49,13.10,46.10,2
2021/01/19-20:05:50,13.00,45.40,2
2021/01/19-20:05:51,13.00,44.70,2
2021/01/19-20:05:52,12.90,45.70,2
2021/01/19-20:05:53,13.20,45.80,2
2021/01/19-20:05:54,13.10,45.60,2
2021/01/19-20:05:55,13.00,45.60,2
2021/01/19-20:05:56,13.00,44.90,2
2021/01/19-20:05:57,13.00,43.40,2
2021/01/19-20:05:58,12.80,43.40,2
2021/01/19-20:05:59,12.90,43.20,2
2021/01/19-20:06:00,12.70,43.00,2
2021/01/19-20:06:01,12.70,43.00,2
2021/01/19-20:06:02,12.60,42.40,2
2021/01/19-20:06:03,12.50,42.00,2
2021/01/19-20:06:04,12.60,41.80,2
2021/01/19-20:06:05,12.60,42.40,2
2021/01/19-20:06:06,12.60,42.50,2
2021/01/19-20:06:07,12.60,42.40,2
2021/01/19-20:06:08,12.70,42.90,2
2021/01/19-20:06:09,12.70,44.20,2
2021/01/19-20:06:10,12.70,45.50,2
2021/01/19-20:06:11,12.80,45.90,2
2021/01/19-20:06:12,12.70,45.90,2
2021/01/19-20:06:13,12.70,47.00,2
2021/01/19-20:06:14,12.60,46.50,2
2021/01/19-20:06:15,12.50,45.50,2
2021/01/19-20:06:16,12.50,45.70,2
2021/01/19-20:06:17,12.40,45.40,2
2021/01/19-20:06:18,12.40,44.90,2
2021/01/19-20:06:19,12.40,45.10,2
2021/01/19-20:06:20,12.50,45.60,2
2021/01/19-20:06:21,12.60,45.80,2
