time,pm2.5,pm10,fan
2021/01/20-19:45:08,5.60,17.70,2
2021/01/20-19:45:09,5.50,17.30,2
2021/01/20-19:45:10,5.50,17.80,2
2021/01/20-19:45:11,5.50,17.60,2
2021/01/20-19:45:12,5.40,17.10,2
2021/01/20-19:45:13,5.40,17.10,2
2021/01/20-19:45:14,5.40,16.90,2
2021/01/20-19:45:15,5.50,17.80,2
2021/01/20-19:45:16,5.40,17.60,2
2021/01/20-19:45:17,5.40,17.60,2
2021/01/20-19:45:18,5.30,17.50,2
2021/01/20-19:45:19,5.40,18.10,2
2021/01/20-19:45:20,5.50,18.10,2
2021/01/20-19:45:21,5.40,17.90,2
2021/01/20-19:45:22,5.40,18.10,2
2021/01/20-19:45:23,5.40,17.90,2
2021/01/20-19:45:24,5.40,18.30,2
2021/01/20-19:45:25,5.40,18.60,2
2021/01/20-19:45:26,5.40,18.70,2
2021/01/20-19:45:27,5.40,18.50,2
2021/01/20-19:45:28,5.40,18.40,2
2021/01/20-19:45:29,5.40,17.90,2
2021/01/20-19:45:30,5.30,17.80,2
2021/01/20-19:45:31,5.30,18.00,2
2021/01/20-19:45:32,5.30,18.00,2
2021/01/20-19:45:33,5.30,17.70,2
2021/01/20-19:45:34,5.00,16.70,2
2021/01/20-19:45:35,5.10,16.90,2
2021/01/20-19:45:36,5.20,17.50,2
2021/01/20-19:45:37,5.20,17.80,2
2021/01/20-19:45:38,5.20,17.50,2
2021/01/20-19:45:39,5.30,17.60,2
2021/01/20-19:45:40,5.30,17.50,2
2021/01/20-19:45:41,5.30,17.50,2
2021/01/20-19:45:42,5.30,17.70,2
2021/01/20-19:45:43,5.30,17.70,2
2021/01/20-19:45:44,5.30,17.90,2
2021/01/20-19:45:45,5.20,17.40,2
2021/01/20-19:45:46,5.20,17.70,2
2021/01/20-19:45:47,5.20,17.20,2
2021/01/20-19:45:48,5.20,17.50,2
2021/01/20-19:45:49,5.10,16.80,2
2021/01/20-19:45:50,5.10,16.50,2
2021/01/20-19:45:51,5.10,16.70,2
2021/01/20-19:45:52,5.20,16.30,2
2021/01/20-19:45:53,5.20,16.30,2
2021/01/20-19:45:54,5.20,15.90,2
2021/01/20-19:45:55,5.20,16.00,2
2021/01/20-19:45:56,5.20,15.90,2
2021/01/20-19:45:57,5.30,16.10,2
2021/01/20-19:45:58,5.30,16.30,2
2021/01/20-19:45:59,5.30,16.40,2
2021/01/20-19:46:00,5.40,16.80,2
2021/01/20-19:46:01,5.40,16.40,2
2021/01/20-19:46:02,5.50,16.50,2
2021/01/20-19:46:03,5.40,16.70,2
2021/01/20-19:46:04,5.40,16.70,2
2021/01/20-19:46:05,5.50,17.40,2
2021/01/20-19:46:06,5.40,17.10,2
2021/01/20-19:46:07,5.40,17.40,2
2021/01/20-19:46:08,5.40,17.40,2
2021/01/20-19:46:09,5.40,17.40,2
2021/01/20-19:46:10,5.40,17.20,2
2021/01/20-19:46:11,5.50,17.50,2
2021/01/20-19:46:12,5.40,17.60,2
2021/01/20-19:46:13,5.50,17.50,2
2021/01/20-19:46:14,5.40,17.80,2
2021/01/20-19:46:15,5.50,17.90,2
2021/01/20-19:46:16,5.60,18.00,2
2021/01/20-19:46:17,5.60,18.20,2
2021/01/20-19:46:18,5.60,18.30,2
2021/01/20-19:46:19,5.70,18.50,2
2021/01/20-19:46:20,5.70,18.40,2
2021/01/20-19:46:21,5.60,18.40,2
2021/01/20-19:46:22,5.60,18.80,2
2021/01/20-19:46:23,5.60,18.60,2
2021/01/20-19:46:24,5.50,18.70,2
2021/01/20-19:46:25,5.50,18.60,2
2021/01/20-19:46:26,5.50,18.90,2
2021/01/20-19:46:27,5.50,18.90,2
2021/01/20-19:46:28,5.60,19.10,2
2021/01/20-19:46:29,5.60,19.80,2
2021/01/20-19:46:30,5.50,19.50,2
2021/01/20-19:46:31,5.50,19.40,2
2021/01/20-19:46:32,5.50,19.10,2
2021/01/20-19:46:33,5.60,18.40,2
2021/01/20-19:46:34,5.60,19.70,2
2021/01/20-19:46:35,5.60,19.30,2
2021/01/20-19:46:36,5.70,19.60,2
2021/01/20-19:46:37,5.70,19.40,2
2021/01/20-19:46:38,5.80,19.60,2
2021/01/20-19:46:39,5.70,19.60,2
2021/01/20-19:46:40,5.80,19.30,2
2021/01/20-19:46:41,5.80,19.10,2
2021/01/20-19:46:42,5.80,18.60,2
2021/01/20-19:46:43,5.80,19.00,2
2021/01/20-19:46:44,5.80,18.50,2
2021/01/20-19:46:45,5.70,18.50,2
2021/01/20-19:46:46,5.60,18.10,2
2021/01/20-19:46:47,5.60,18.50,2
2021/01/20-19:46:48,5.60,18.30,2
2021/01/20-19:46:49,5.60,18.00,2
2021/01/20-19:46:50,5.50,18.30,2
2021/01/20-19:46:51,5.60,18.30,2
2021/01/20-19:46:52,5.60,18.10,2
2021/01/20-19:46:53,5.60,18.10,2
2021/01/20-19:46:54,5.60,18.60,2
2021/01/20-19:46:55,5.60,18.20,2
2021/01/20-19:46:56,5.60,18.20,2
2021/01/20-19:46:57,5.50,18.10,2
2021/01/20-19:46:58,5.50,17.90,2
2021/01/20-19:46:59,5.40,17.20,2
2021/01/20-19:47:00,5.40,17.10,2
2021/01/20-19:47:01,5.40,17.20,2
2021/01/20-19:47:02,5.30,17.00,2
2021/01/20-19:47:03,5.30,17.20,2
2021/01/20-19:47:04,5.30,16.10,2
2021/01/20-19:47:05,5.30,15.50,2
2021/01/20-19:47:06,5.20,15.30,2
2021/01/20-19:47:07,5.10,15.20,2
2021/01/20-19:47:08,5.10,15.10,2
2021/01/20-19:47:09,5.10,15.40,2
2021/01/20-19:47:10,5.00,15.20,2
2021/01/20-19:47:11,5.00,15.20,2
2021/01/20-19:47:12,5.10,15.40,2
2021/01/20-19:47:13,5.10,15.50,2
2021/01/20-19:47:14,5.10,16.30,2
2021/01/20-19:47:15,5.10,16.00,2
2021/01/20-19:47:16,5.10,16.10,2
2021/01/20-19:47:17,5.00,15.60,2
2021/01/20-19:47:18,5.00,15.40,2
2021/01/20-19:47:19,5.00,16.00,2
2021/01/20-19:47:20,5.00,16.40,2
2021/01/20-19:47:21,5.00,16.20,2
2021/01/20-19:47:22,5.00,16.00,2
2021/01/20-19:47:23,5.00,16.10,2
2021/01/20-19:47:24,4.90,15.50,2
2021/01/20-19:47:25,5.00,15.80,2
2021/01/20-19:47:26,4.90,15.70,2
2021/01/20-19:47:27,5.00,16.20,2
2021/01/20-19:47:28,5.10,16.30,2
2021/01/20-19:47:29,5.10,16.20,2
2021/01/20-19:47:30,5.10,16.00,2
2021/01/20-19:47:31,5.10,15.90,2
2021/01/20-19:47:32,5.10,16.00,2
2021/01/20-19:47:33,5.10,16.00,2
2021/01/20-19:47:34,5.00,15.80,2
2021/01/20-19:47:35,5.00,15.60,2
2021/01/20-19:47:36,5.00,15.20,2
2021/01/20-19:47:37,5.00,15.10,2
2021/01/20-19:47:38,5.00,15.00,2
2021/01/20-19:47:39,5.10,14.80,2
2021/01/20-19:47:40,5.10,15.10,2
2021/01/20-19:47:41,5.20,15.10,2
2021/01/20-19:47:42,5.20,15.10,2
2021/01/20-19:47:43,5.10,14.50,2
2021/01/20-19:47:44,5.10,14.00,2
2021/01/20-19:47:45,5.10,14.00,2
2021/01/20-19:47:46,5.20,14.00,2
2021/01/20-19:47:47,5.30,14.30,2
2021/01/20-19:47:48,5.30,14.60,2
2021/01/20-19:47:49,5.20,14.30,2
2021/01/20-19:47:50,5.20,13.80,2
2021/01/20-19:47:51,5.30,14.20,2
2021/01/20-19:47:52,5.30,14.30,2
2021/01/20-19:47:53,5.40,14.20,2
2021/01/20-19:47:54,5.40,14.10,2
2021/01/20-19:47:55,5.30,14.50,2
2021/01/20-19:47:56,5.30,14.20,2
2021/01/20-19:47:57,5.20,13.80,2
2021/01/20-19:47:58,5.20,14.00,2
2021/01/20-19:47:59,5.20,13.90,2
2021/01/20-19:48:00,5.30,14.30,2
2021/01/20-19:48:01,5.30,14.60,2
2021/01/20-19:48:02,5.30,14.80,2
2021/01/20-19:48:03,5.30,14.50,2
2021/01/20-19:48:04,5.30,14.50,2
2021/01/20-19:48:05,5.30,14.60,2
2021/01/20-19:48:06,5.30,14.60,2
2021/01/20-19:48:07,5.30,14.90,2
2021/01/20-19:48:08,5.20,15.10,2
2021/01/20-19:48:09,5.30,14.80,2
2021/01/20-19:48:10,5.20,15.00,2
2021/01/20-19:48:11,5.20,14.90,2
2021/01/20-19:48:12,5.10,15.50,2
2021/01/20-19:48:13,5.10,16.00,2
2021/01/20-19:48:14,5.10,15.80,2
2021/01/20-19:48:15,5.10,15.90,2
2021/01/20-19:48:16,5.10,15.70,2
2021/01/20-19:48:17,5.10,16.10,2
2021/01/20-19:48:18,5.00,15.80,2
2021/01/20-19:48:19,5.10,15.70,2
2021/01/20-19:48:20,5.10,15.90,2
2021/01/20-19:48:21,5.00,15.70,2
2021/01/20-19:48:22,5.00,15.40,2
2021/01/20-19:48:23,4.90,15.50,2
2021/01/20-19:48:24,5.00,15.80,2
2021/01/20-19:48:25,5.00,15.80,2
2021/01/20-19:48:26,5.00,15.80,2
2021/01/20-19:48:27,5.00,16.20,2
2021/01/20-19:48:28,4.90,15.80,2
2021/01/20-19:48:29,4.90,15.80,2
2021/01/20-19:48:30,4.90,15.90,2
2021/01/20-19:48:31,4.90,15.70,2
2021/01/20-19:48:32,4.90,15.50,2
2021/01/20-19:48:33,4.90,16.10,2
2021/01/20-19:48:34,5.00,16.30,2
2021/01/20-19:48:35,5.00,16.10,2
2021/01/20-19:48:36,5.00,16.20,2
2021/01/20-19:48:37,5.00,15.80,2
2021/01/20-19:48:38,5.00,16.00,2
2021/01/20-19:48:39,5.00,16.00,2
2021/01/20-19:48:40,5.00,15.60,2
2021/01/20-19:48:41,5.00,15.80,2
2021/01/20-19:48:42,5.10,15.10,2
2021/01/20-19:48:43,5.10,14.70,2
2021/01/20-19:48:44,5.00,14.50,2
2021/01/20-19:48:45,5.10,14.90,2
2021/01/20-19:48:46,5.10,15.00,2
2021/01/20-19:48:47,5.00,14.30,2
2021/01/20-19:48:48,5.00,14.50,2
2021/01/20-19:48:49,5.00,14.40,2
2021/01/20-19:48:50,5.00,14.10,2
2021/01/20-19:48:51,5.00,14.20,2
2021/01/20-19:48:52,5.10,14.20,2
2021/01/20-19:48:53,5.00,14.20,2
2021/01/20-19:48:54,5.00,13.90,2
2021/01/20-19:48:55,5.00,13.50,2
2021/01/20-19:48:56,5.00,14.00,2
2021/01/20-19:48:57,5.00,13.40,2
2021/01/20-19:48:58,5.00,13.50,2
2021/01/20-19:48:59,5.00,13.50,2
2021/01/20-19:49:00,5.00,13.30,2
2021/01/20-19:49:01,4.90,13.30,2
2021/01/20-19:49:02,5.00,13.40,2
2021/01/20-19:49:03,5.00,13.20,2
2021/01/20-19:49:04,4.90,13.00,2
2021/01/20-19:49:05,4.90,13.00,2
2021/01/20-19:49:06,5.00,13.10,2
2021/01/20-19:49:07,5.00,12.90,2
2021/01/20-19:49:08,4.90,12.50,2
2021/01/20-19:49:09,4.90,12.30,2
2021/01/20-19:49:10,4.90,12.70,2
2021/01/20-19:49:11,4.80,12.40,2
2021/01/20-19:49:12,4.80,12.40,2
2021/01/20-19:49:13,4.80,12.40,2
2021/01/20-19:49:14,4.80,12.30,2
2021/01/20-19:49:15,4.60,11.80,2
2021/01/20-19:49:16,4.60,11.60,2
2021/01/20-19:49:17,4.60,12.20,2
2021/01/20-19:49:18,4.60,11.90,2
2021/01/20-19:49:19,4.60,11.90,2
2021/01/20-19:49:20,4.60,12.10,2
2021/01/20-19:49:21,4.60,11.90,2
2021/01/20-19:49:22,4.70,12.20,2
2021/01/20-19:49:23,4.60,12.00,2
2021/01/20-19:49:24,4.70,12.50,2
2021/01/20-19:49:25,4.70,12.40,2
2021/01/20-19:49:26,4.70,12.20,2
2021/01/20-19:49:27,4.80,12.20,2
2021/01/20-19:49:28,4.80,12.40,2
2021/01/20-19:49:29,4.80,12.80,2
2021/01/20-19:49:30,4.80,12.90,2
2021/01/20-19:49:31,4.90,13.60,2
2021/01/20-19:49:32,4.80,13.60,2
2021/01/20-19:49:33,4.80,13.30,2
2021/01/20-19:49:34,4.80,13.60,2
2021/01/20-19:49:35,4.80,13.50,2
2021/01/20-19:49:36,4.80,13.60,2
2021/01/20-19:49:37,4.70,13.40,2
2021/01/20-19:49:38,4.70,13.60,2
2021/01/20-19:49:39,4.70,13.60,2
2021/01/20-19:49:40,4.50,13.20,2
2021/01/20-19:49:41,4.60,13.30,2
2021/01/20-19:49:42,4.60,13.00,2
2021/01/20-19:49:43,4.50,13.10,2
2021/01/20-19:49:44,4.60,13.60,2
2021/01/20-19:49:45,4.60,13.60,2
2021/01/20-19:49:46,4.70,14.00,2
2021/01/20-19:49:47,4.70,13.60,2
2021/01/20-19:49:48,4.70,13.90,2
2021/01/20-19:49:49,4.60,13.70,2
2021/01/20-19:49:50,4.70,13.80,2
2021/01/20-19:49:51,4.70,13.90,2
2021/01/20-19:49:52,4.60,13.70,2
2021/01/20-19:49:53,4.70,13.70,2
2021/01/20-19:49:54,4.80,13.50,2
2021/01/20-19:49:55,4.70,13.50,2
2021/01/20-19:49:56,4.70,13.20,2
2021/01/20-19:49:57,4.60,13.20,2
2021/01/20-19:49:58,4.60,13.00,2
2021/01/20-19:49:59,4.70,13.10,2
2021/01/20-19:50:00,4.70,12.90,2
2021/01/20-19:50:01,4.70,13.00,2
2021/01/20-19:50:02,4.70,13.50,2
2021/01/20-19:50:03,4.70,13.50,2
2021/01/20-19:50:04,4.70,13.20,2
2021/01/20-19:50:05,4.70,13.30,2
2021/01/20-19:50:06,4.70,13.20,2
2021/01/20-19:50:07,4.80,13.40,2
2021/01/20-19:50:08,4.80,13.20,2
2021/01/20-19:50:09,4.80,13.40,2
2021/01/20-19:50:10,4.80,13.50,2
2021/01/20-19:50:11,4.80,13.50,2
2021/01/20-19:50:12,4.80,13.70,2
2021/01/20-19:50:13,4.90,14.30,2
2021/01/20-19:50:14,4.90,13.80,2
2021/01/20-19:50:15,4.90,13.80,2
2021/01/20-19:50:16,4.90,13.60,2
2021/01/20-19:50:17,4.80,13.50,2
2021/01/20-19:50:18,4.80,13.40,2
2021/01/20-19:50:19,4.80,13.60,2
2021/01/20-19:50:20,4.80,14.20,2
2021/01/20-19:50:21,4.80,14.20,2
2021/01/20-19:50:22,4.80,14.40,2
2021/01/20-19:50:23,4.70,15.40,2
2021/01/20-19:50:24,4.70,15.40,2
2021/01/20-19:50:25,4.60,15.30,2
2021/01/20-19:50:26,4.70,15.40,2
2021/01/20-19:50:27,4.70,15.30,2
2021/01/20-19:50:28,4.70,15.00,2
2021/01/20-19:50:29,4.50,14.50,2
2021/01/20-19:50:30,4.50,14.50,2
2021/01/20-19:50:31,4.40,14.30,2
2021/01/20-19:50:32,4.50,13.70,2
2021/01/20-19:50:33,4.50,13.80,2
2021/01/20-19:50:34,4.50,14.70,2
2021/01/20-19:50:35,4.50,15.00,2
2021/01/20-19:50:36,4.60,15.40,2
2021/01/20-19:50:37,4.60,15.50,2
2021/01/20-19:50:38,4.60,15.70,2
2021/01/20-19:50:39,4.60,15.80,2
2021/01/20-19:50:40,4.60,15.80,2
2021/01/20-19:50:41,4.70,15.90,2
2021/01/20-19:50:42,4.70,16.50,2
2021/01/20-19:50:43,4.60,16.00,2
2021/01/20-19:50:44,4.70,16.30,2
2021/01/20-19:50:45,4.60,16.40,2
2021/01/20-19:50:46,4.60,16.50,2
2021/01/20-19:50:47,4.60,16.50,2
2021/01/20-19:50:48,4.60,17.10,2
2021/01/20-19:50:49,4.60,17.10,2
2021/01/20-19:50:51,4.60,16.00,2
2021/01/20-19:50:52,4.60,16.30,2
2021/01/20-19:50:53,4.60,16.00,2
2021/01/20-19:50:54,4.60,15.30,2
2021/01/20-19:50:55,4.60,15.20,2
2021/01/20-19:50:56,4.60,15.10,2
2021/01/20-19:50:57,4.60,15.40,2
2021/01/20-19:50:58,4.70,15.70,2
2021/01/20-19:50:59,4.80,15.80,2
2021/01/20-19:51:00,4.70,15.90,2
2021/01/20-19:51:01,4.70,16.70,2
2021/01/20-19:51:02,4.70,16.20,2
2021/01/20-19:51:03,4.70,16.30,2
2021/01/20-19:51:04,4.60,16.20,2
2021/01/20-19:51:05,4.60,15.60,2
2021/01/20-19:51:06,4.50,15.40,2
2021/01/20-19:51:07,4.50,15.10,2
2021/01/20-19:51:08,4.50,15.00,2
2021/01/20-19:51:09,4.40,15.00,2
2021/01/20-19:51:10,4.40,14.90,2
2021/01/20-19:51:11,4.40,15.20,2
2021/01/20-19:51:12,4.40,15.20,2
2021/01/20-19:51:13,4.40,14.50,2
2021/01/20-19:51:14,4.40,14.60,2
2021/01/20-19:51:15,4.40,14.40,2
2021/01/20-19:51:16,4.40,14.30,2
2021/01/20-19:51:17,4.40,14.00,2
2021/01/20-19:51:18,4.40,14.30,2
2021/01/20-19:51:19,4.30,13.20,2
2021/01/20-19:51:20,4.30,13.00,2
2021/01/20-19:51:21,4.30,13.00,2
2021/01/20-19:51:22,4.30,13.00,2
2021/01/20-19:51:23,4.30,13.40,2
2021/01/20-19:51:24,4.30,13.10,2
2021/01/20-19:51:25,4.20,12.80,2
2021/01/20-19:51:26,4.20,12.80,2
2021/01/20-19:51:27,4.20,12.50,2
2021/01/20-19:51:28,4.10,12.30,2
2021/01/20-19:51:29,4.00,12.30,2
2021/01/20-19:51:30,4.10,12.90,2
2021/01/20-19:51:31,4.00,12.10,2
2021/01/20-19:51:32,4.10,12.10,2
2021/01/20-19:51:33,4.00,11.90,2
2021/01/20-19:51:34,4.10,12.20,2
2021/01/20-19:51:35,4.10,12.10,2
2021/01/20-19:51:36,4.10,11.90,2
2021/01/20-19:51:37,4.00,11.70,2
2021/01/20-19:51:38,4.10,11.70,2
2021/01/20-19:51:39,4.10,11.80,2
2021/01/20-19:51:40,4.10,11.70,2
2021/01/20-19:51:41,4.10,11.80,2
2021/01/20-19:51:42,4.10,11.80,2
2021/01/20-19:51:43,4.10,11.60,2
2021/01/20-19:51:44,4.10,11.70,2
2021/01/20-19:51:45,4.00,11.60,2
2021/01/20-19:51:46,4.10,11.90,2
2021/01/20-19:51:47,4.10,12.20,2
2021/01/20-19:51:48,4.10,12.30,2
2021/01/20-19:51:49,4.20,12.60,2
2021/01/20-19:51:50,4.20,12.70,2
2021/01/20-19:51:51,4.20,12.90,2
2021/01/20-19:51:52,4.20,12.50,2
2021/01/20-19:51:53,4.10,12.40,2
2021/01/20-19:51:54,4.10,12.70,2
2021/01/20-19:51:55,4.10,12.70,2
2021/01/20-19:51:56,4.10,13.10,2
2021/01/20-19:51:57,4.10,13.30,2
2021/01/20-19:51:58,4.10,13.40,2
2021/01/20-19:51:59,4.10,13.40,2
2021/01/20-19:52:00,4.10,12.90,2
2021/01/20-19:52:01,4.10,12.70,2
2021/01/20-19:52:02,4.10,12.70,2
2021/01/20-19:52:03,4.20,13.10,2
2021/01/20-19:52:04,4.10,13.30,2
2021/01/20-19:52:05,4.10,13.70,2
2021/01/20-19:52:06,4.10,13.80,2
2021/01/20-19:52:07,4.10,13.90,2
2021/01/20-19:52:08,4.10,14.00,2
2021/01/20-19:52:09,4.20,13.80,2
2021/01/20-19:52:10,4.20,13.80,2
2021/01/20-19:52:11,4.00,13.20,2
2021/01/20-19:52:12,4.00,13.20,2
2021/01/20-19:52:13,4.00,13.30,2
2021/01/20-19:52:14,4.00,13.20,2
2021/01/20-19:52:15,4.00,13.70,2
2021/01/20-19:52:16,4.00,14.20,2
2021/01/20-19:52:17,4.10,14.00,2
2021/01/20-19:52:18,4.00,13.80,2
2021/01/20-19:52:19,4.00,13.70,2
2021/01/20-19:52:20,4.00,13.80,2
2021/01/20-19:52:21,4.10,13.90,2
2021/01/20-19:52:22,4.10,14.20,2
2021/01/20-19:52:23,4.10,14.10,2
2021/01/20-19:52:24,4.10,13.80,2
2021/01/20-19:52:25,4.20,13.90,2
2021/01/20-19:52:26,4.20,14.20,2
2021/01/20-19:52:27,4.10,14.10,2
2021/01/20-19:52:28,4.20,14.00,2
2021/01/20-19:52:29,4.30,14.50,2
2021/01/20-19:52:30,4.20,14.50,2
2021/01/20-19:52:31,4.20,14.50,2
2021/01/20-19:52:32,4.20,14.40,2
2021/01/20-19:52:33,4.20,14.20,2
2021/01/20-19:52:34,4.20,14.00,2
2021/01/20-19:52:35,4.10,13.80,2
2021/01/20-19:52:36,4.20,13.80,2
2021/01/20-19:52:37,4.10,13.50,2
2021/01/20-19:52:38,4.20,13.80,2
2021/01/20-19:52:39,4.20,14.20,2
2021/01/20-19:52:40,4.30,14.20,2
2021/01/20-19:52:41,4.40,14.70,2
2021/01/20-19:52:42,4.50,15.20,2
2021/01/20-19:52:43,4.50,15.30,2
2021/01/20-19:52:44,4.50,15.50,2
2021/01/20-19:52:45,4.50,14.90,2
2021/01/20-19:52:46,4.40,14.20,2
2021/01/20-19:52:47,4.50,14.60,2
2021/01/20-19:52:48,4.40,14.40,2
2021/01/20-19:52:49,4.40,14.30,2
2021/01/20-19:52:50,4.40,14.30,2
2021/01/20-19:52:51,4.40,14.70,2
2021/01/20-19:52:52,4.40,14.40,2
2021/01/20-19:52:53,4.40,14.30,2
2021/01/20-19:52:54,4.30,14.20,2
2021/01/20-19:52:55,4.40,14.50,2
2021/01/20-19:52:56,4.40,14.00,2
2021/01/20-19:52:57,4.40,13.90,2
2021/01/20-19:52:58,4.40,14.40,2
2021/01/20-19:52:59,4.30,14.10,2
2021/01/20-19:53:00,4.30,14.10,2
2021/01/20-19:53:01,4.40,14.30,2
2021/01/20-19:53:02,4.40,14.60,2
2021/01/20-19:53:03,4.40,14.60,2
2021/01/20-19:53:04,4.60,14.90,2
2021/01/20-19:53:05,4.60,14.30,2
2021/01/20-19:53:06,4.60,14.30,2
2021/01/20-19:53:07,4.60,14.70,2
2021/01/20-19:53:08,4.50,14.40,2
2021/01/20-19:53:09,4.60,14.70,2
2021/01/20-19:53:10,4.50,14.50,2
2021/01/20-19:53:11,4.40,14.40,2
2021/01/20-19:53:12,4.40,14.00,2
2021/01/20-19:53:13,4.40,14.10,2
2021/01/20-19:53:14,4.30,14.70,2
2021/01/20-19:53:15,4.40,14.60,2
2021/01/20-19:53:16,4.40,14.80,2
2021/01/20-19:53:17,4.40,14.40,2
2021/01/20-19:53:18,4.40,14.40,2
2021/01/20-19:53:19,4.40,14.80,2
2021/01/20-19:53:20,4.30,14.70,2
2021/01/20-19:53:21,4.30,14.20,2
2021/01/20-19:53:22,4.30,14.50,2
2021/01/20-19:53:23,4.40,14.50,2
2021/01/20-19:53:24,4.40,14.70,2
2021/01/20-19:53:25,4.40,14.40,2
2021/01/20-19:53:26,4.30,14.20,2
