time,pm2.5,pm10,fan
2021/01/19-20:38:45,6.50,18.60,1
2021/01/19-20:38:46,6.60,18.60,1
2021/01/19-20:38:47,6.40,18.30,1
2021/01/19-20:38:48,6.50,18.80,1
2021/01/19-20:38:49,6.40,18.80,1
2021/01/19-20:38:50,6.30,18.70,1
2021/01/19-20:38:51,6.40,19.00,1
2021/01/19-20:38:52,6.40,19.00,1
2021/01/19-20:38:53,6.40,19.40,1
2021/01/19-20:38:54,6.40,19.80,1
2021/01/19-20:38:55,6.60,20.00,1
2021/01/19-20:38:56,6.60,20.30,1
2021/01/19-20:38:57,6.60,20.50,1
2021/01/19-20:38:58,6.50,20.30,1
2021/01/19-20:38:59,6.70,20.70,1
2021/01/19-20:39:00,6.60,20.50,1
2021/01/19-20:39:01,6.60,20.30,1
2021/01/19-20:39:02,6.60,19.90,1
2021/01/19-20:39:03,6.70,20.00,1
2021/01/19-20:39:04,6.60,20.10,1
2021/01/19-20:39:05,6.60,19.90,1
2021/01/19-20:39:06,6.60,19.60,1
2021/01/19-20:39:07,6.70,19.60,1
2021/01/19-20:39:08,6.70,20.20,1
2021/01/19-20:39:09,6.60,19.90,1
2021/01/19-20:39:10,6.50,19.90,1
2021/01/19-20:39:11,6.50,20.00,1
2021/01/19-20:39:12,6.50,20.00,1
2021/01/19-20:39:13,6.40,19.80,1
2021/01/19-20:39:14,6.40,20.10,1
2021/01/19-20:39:15,6.40,20.00,1
2021/01/19-20:39:16,6.40,20.20,1
2021/01/19-20:39:17,6.60,20.80,1
2021/01/19-20:39:18,6.50,20.80,1
2021/01/19-20:39:19,6.60,21.10,1
2021/01/19-20:39:20,6.70,21.80,1
2021/01/19-20:39:21,6.60,21.20,1
2021/01/19-20:39:22,6.60,21.40,1
2021/01/19-20:39:23,6.60,20.80,1
2021/01/19-20:39:24,6.60,20.80,1
2021/01/19-20:39:25,6.50,20.30,1
2021/01/19-20:39:26,6.50,20.30,1
2021/01/19-20:39:27,6.50,20.40,1
2021/01/19-20:39:28,6.50,20.60,1
2021/01/19-20:39:29,6.40,20.50,1
2021/01/19-20:39:30,6.60,20.60,1
2021/01/19-20:39:31,6.60,21.10,1
2021/01/19-20:39:32,6.50,21.40,1
2021/01/19-20:39:33,6.40,21.20,1
2021/01/19-20:39:34,6.50,21.60,1
2021/01/19-20:39:35,6.50,21.60,1
2021/01/19-20:39:36,6.40,21.30,1
2021/01/19-20:39:37,6.30,21.60,1
2021/01/19-20:39:38,6.40,21.10,1
2021/01/19-20:39:39,6.30,20.80,1
2021/01/19-20:39:40,6.40,21.00,1
2021/01/19-20:39:41,6.40,21.30,1
2021/01/19-20:39:42,6.40,21.20,1
2021/01/19-20:39:43,6.40,21.30,1
2021/01/19-20:39:44,6.50,21.50,1
2021/01/19-20:39:45,6.50,21.40,1
2021/01/19-20:39:46,6.40,21.10,1
2021/01/19-20:39:47,6.40,20.90,1
2021/01/19-20:39:48,6.30,20.50,1
2021/01/19-20:39:49,6.40,20.60,1
2021/01/19-20:39:50,6.30,20.00,1
2021/01/19-20:39:51,6.30,20.70,1
2021/01/19-20:39:52,6.40,21.00,1
2021/01/19-20:39:53,6.40,21.60,1
2021/01/19-20:39:54,6.30,21.10,1
2021/01/19-20:39:55,6.40,21.30,1
2021/01/19-20:39:56,6.40,21.00,1
2021/01/19-20:39:57,6.40,20.80,1
2021/01/19-20:39:58,6.40,21.50,1
2021/01/19-20:39:59,6.40,21.20,1
2021/01/19-20:40:00,6.30,21.40,1
2021/01/19-20:40:01,6.20,20.90,1
2021/01/19-20:40:02,6.20,20.70,1
2021/01/19-20:40:03,6.30,21.30,1
2021/01/19-20:40:04,6.20,20.40,1
2021/01/19-20:40:05,6.20,20.60,1
2021/01/19-20:40:06,6.30,20.30,1
2021/01/19-20:40:07,6.30,20.10,1
2021/01/19-20:40:08,6.30,20.20,1
2021/01/19-20:40:09,6.40,20.50,1
2021/01/19-20:40:10,6.40,20.50,1
2021/01/19-20:40:11,6.50,21.50,1
2021/01/19-20:40:12,6.50,21.70,1
2021/01/19-20:40:13,6.50,21.80,1
2021/01/19-20:40:14,6.40,21.20,1
2021/01/19-20:40:15,6.30,21.30,1
2021/01/19-20:40:16,6.40,21.40,1
2021/01/19-20:40:17,6.40,21.00,1
2021/01/19-20:40:18,6.40,20.90,1
2021/01/19-20:40:19,6.30,20.70,1
2021/01/19-20:40:20,6.30,21.00,1
2021/01/19-20:40:21,6.30,20.10,1
2021/01/19-20:40:22,6.30,19.60,1
2021/01/19-20:40:23,6.20,19.70,1
2021/01/19-20:40:24,6.30,20.10,1
2021/01/19-20:40:25,6.20,20.40,1
2021/01/19-20:40:26,6.40,21.20,1
2021/01/19-20:40:27,6.20,21.00,1
2021/01/19-20:40:28,6.20,20.50,1
2021/01/19-20:40:29,6.30,20.60,1
2021/01/19-20:40:30,6.30,20.20,1
2021/01/19-20:40:31,6.30,20.10,1
2021/01/19-20:40:32,6.30,20.10,1
2021/01/19-20:40:33,6.20,19.50,1
2021/01/19-20:40:34,6.30,19.60,1
2021/01/19-20:40:35,6.30,19.60,1
2021/01/19-20:40:36,6.30,19.50,1
2021/01/19-20:40:37,6.40,19.70,1
2021/01/19-20:40:38,6.40,20.30,1
2021/01/19-20:40:39,6.40,20.10,1
2021/01/19-20:40:40,6.40,20.00,1
2021/01/19-20:40:41,6.30,18.70,1
2021/01/19-20:40:42,6.40,18.80,1
2021/01/19-20:40:43,6.40,18.60,1
2021/01/19-20:40:44,6.50,18.90,1
2021/01/19-20:40:45,6.50,18.80,1
2021/01/19-20:40:46,6.40,18.50,1
2021/01/19-20:40:47,6.30,18.80,1
2021/01/19-20:40:48,6.40,19.40,1
2021/01/19-20:40:49,6.40,19.50,1
2021/01/19-20:40:50,6.30,19.20,1
2021/01/19-20:40:51,6.40,19.40,1
2021/01/19-20:40:52,6.40,19.60,1
2021/01/19-20:40:53,6.30,19.30,1
2021/01/19-20:40:54,6.40,20.10,1
2021/01/19-20:40:55,6.40,19.80,1
2021/01/19-20:40:56,6.30,19.40,1
2021/01/19-20:40:57,6.40,19.70,1
2021/01/19-20:40:58,6.40,19.40,1
2021/01/19-20:40:59,6.40,19.80,1
2021/01/19-20:41:00,6.40,20.20,1
2021/01/19-20:41:01,6.50,20.60,1
2021/01/19-20:41:02,6.50,20.80,1
2021/01/19-20:41:03,6.60,21.40,1
2021/01/19-20:41:04,6.60,21.70,1
2021/01/19-20:41:05,6.60,22.10,1
2021/01/19-20:41:06,6.70,22.20,1
2021/01/19-20:41:07,6.50,21.80,1
2021/01/19-20:41:08,6.50,21.40,1
2021/01/19-20:41:09,6.60,21.50,1
2021/01/19-20:41:10,6.50,21.30,1
2021/01/19-20:41:11,6.40,21.00,1
2021/01/19-20:41:12,6.50,21.20,1
2021/01/19-20:41:13,6.40,21.00,1
2021/01/19-20:41:14,6.30,20.60,1
2021/01/19-20:41:15,6.30,20.40,1
2021/01/19-20:41:16,6.30,20.50,1
2021/01/19-20:41:17,6.40,20.20,1
2021/01/19-20:41:18,6.30,19.90,1
2021/01/19-20:41:19,6.30,19.50,1
2021/01/19-20:41:20,6.30,19.50,1
2021/01/19-20:41:21,6.20,19.40,1
2021/01/19-20:41:22,6.30,19.60,1
2021/01/19-20:41:23,6.30,19.40,1
2021/01/19-20:41:24,6.30,18.20,1
2021/01/19-20:41:25,6.30,18.10,1
2021/01/19-20:41:26,6.20,18.10,1
2021/01/19-20:41:27,6.10,17.60,1
2021/01/19-20:41:28,6.10,18.00,1
2021/01/19-20:41:29,6.10,17.60,1
2021/01/19-20:41:30,6.00,17.50,1
2021/01/19-20:41:31,5.90,17.20,1
2021/01/19-20:41:32,5.90,16.70,1
2021/01/19-20:41:33,5.80,16.40,1
2021/01/19-20:41:34,5.90,16.30,1
2021/01/19-20:41:35,5.90,16.30,1
2021/01/19-20:41:36,5.90,16.60,1
2021/01/19-20:41:37,5.80,16.70,1
2021/01/19-20:41:38,5.70,16.30,1
2021/01/19-20:41:39,5.70,15.80,1
2021/01/19-20:41:40,5.70,15.70,1
2021/01/19-20:41:41,5.70,15.80,1
2021/01/19-20:41:42,5.70,15.60,1
2021/01/19-20:41:43,5.70,16.30,1
2021/01/19-20:41:44,5.80,16.90,1
2021/01/19-20:41:45,5.70,16.70,1
2021/01/19-20:41:46,5.60,16.90,1
2021/01/19-20:41:47,5.60,16.40,1
2021/01/19-20:41:48,5.50,16.00,1
2021/01/19-20:41:49,5.40,15.90,1
2021/01/19-20:41:50,5.50,16.20,1
2021/01/19-20:41:51,5.50,16.10,1
2021/01/19-20:41:52,5.50,16.20,1
2021/01/19-20:41:53,5.40,16.10,1
2021/01/19-20:41:54,5.50,16.60,1
2021/01/19-20:41:55,5.50,16.90,1
2021/01/19-20:41:56,5.50,16.70,1
2021/01/19-20:41:57,5.60,17.00,1
2021/01/19-20:41:58,5.60,16.70,1
2021/01/19-20:41:59,5.60,17.00,1
2021/01/19-20:42:00,5.70,17.00,1
2021/01/19-20:42:01,5.70,17.00,1
2021/01/19-20:42:02,5.70,17.40,1
2021/01/19-20:42:03,5.70,17.50,1
2021/01/19-20:42:04,5.60,17.50,1
2021/01/19-20:42:05,5.60,17.90,1
2021/01/19-20:42:06,5.60,17.30,1
2021/01/19-20:42:07,5.60,17.40,1
2021/01/19-20:42:08,5.70,17.80,1
2021/01/19-20:42:09,5.70,18.30,1
2021/01/19-20:42:10,5.80,18.40,1
2021/01/19-20:42:11,5.80,18.60,1
2021/01/19-20:42:12,5.80,18.40,1
2021/01/19-20:42:13,5.90,18.00,1
2021/01/19-20:42:14,5.90,18.40,1
2021/01/19-20:42:15,5.90,18.40,1
2021/01/19-20:42:16,5.90,18.10,1
2021/01/19-20:42:17,5.90,18.40,1
2021/01/19-20:42:18,6.00,18.60,1
2021/01/19-20:42:19,6.00,19.30,1
2021/01/19-20:42:20,6.10,19.50,1
2021/01/19-20:42:21,6.10,19.90,1
2021/01/19-20:42:22,6.10,19.60,1
2021/01/19-20:42:23,6.20,19.50,1
2021/01/19-20:42:24,6.20,19.50,1
2021/01/19-20:42:25,6.10,19.20,1
2021/01/19-20:42:26,6.10,19.60,1
2021/01/19-20:42:27,6.00,19.90,1
2021/01/19-20:42:28,6.00,20.20,1
2021/01/19-20:42:29,6.00,20.20,1
2021/01/19-20:42:30,5.90,20.20,1
2021/01/19-20:42:31,6.00,20.90,1
2021/01/19-20:42:32,6.00,20.60,1
2021/01/19-20:42:33,6.00,21.00,1
2021/01/19-20:42:34,6.00,20.80,1
2021/01/19-20:42:35,6.00,20.10,1
2021/01/19-20:42:36,6.00,20.30,1
2021/01/19-20:42:37,5.90,20.10,1
2021/01/19-20:42:38,5.90,19.80,1
2021/01/19-20:42:39,5.90,19.60,1
2021/01/19-20:42:40,5.90,19.40,1
2021/01/19-20:42:41,5.90,19.40,1
2021/01/19-20:42:42,5.80,19.50,1
2021/01/19-20:42:43,5.80,19.50,1
2021/01/19-20:42:44,5.70,18.60,1
2021/01/19-20:42:45,5.70,18.90,1
2021/01/19-20:42:46,5.80,19.30,1
2021/01/19-20:42:47,5.80,19.20,1
2021/01/19-20:42:48,5.90,19.30,1
2021/01/19-20:42:49,5.90,19.00,1
2021/01/19-20:42:50,5.80,18.50,1
2021/01/19-20:42:51,5.90,18.60,1
2021/01/19-20:42:52,5.90,18.70,1
2021/01/19-20:42:53,5.90,19.20,1
2021/01/19-20:42:54,5.90,19.40,1
2021/01/19-20:42:55,5.90,21.10,1
2021/01/19-20:42:56,5.90,20.40,1
2021/01/19-20:42:57,6.00,20.30,1
2021/01/19-20:42:58,5.90,20.10,1
2021/01/19-20:42:59,5.90,20.40,1
2021/01/19-20:43:00,5.90,20.20,1
2021/01/19-20:43:01,5.90,19.80,1
2021/01/19-20:43:02,5.90,20.00,1
2021/01/19-20:43:03,5.80,19.50,1
2021/01/19-20:43:04,5.80,19.90,1
2021/01/19-20:43:05,5.80,19.80,1
2021/01/19-20:43:06,5.90,20.20,1
2021/01/19-20:43:07,5.90,21.10,1
2021/01/19-20:43:08,6.10,21.50,1
2021/01/19-20:43:09,6.20,21.60,1
2021/01/19-20:43:10,6.30,22.10,1
2021/01/19-20:43:11,6.30,22.20,1
2021/01/19-20:43:12,6.30,22.10,1
2021/01/19-20:43:13,6.30,22.50,1
2021/01/19-20:43:14,6.30,23.00,1
2021/01/19-20:43:15,6.40,22.80,1
2021/01/19-20:43:16,6.40,22.50,1
2021/01/19-20:43:17,6.40,22.40,1
2021/01/19-20:43:18,6.30,22.60,1
2021/01/19-20:43:19,6.30,22.70,1
2021/01/19-20:43:20,6.30,23.10,1
2021/01/19-20:43:21,6.30,22.80,1
2021/01/19-20:43:22,6.20,22.80,1
2021/01/19-20:43:23,6.10,22.60,1
2021/01/19-20:43:24,6.10,22.10,1
2021/01/19-20:43:25,6.00,20.40,1
2021/01/19-20:43:26,6.10,20.70,1
2021/01/19-20:43:27,6.00,20.20,1
2021/01/19-20:43:28,6.00,19.90,1
2021/01/19-20:43:29,6.00,19.20,1
2021/01/19-20:43:30,6.10,19.70,1
2021/01/19-20:43:31,6.00,19.50,1
2021/01/19-20:43:32,6.00,19.20,1
2021/01/19-20:43:33,6.00,19.30,1
2021/01/19-20:43:34,6.00,19.00,1
2021/01/19-20:43:35,6.00,19.40,1
2021/01/19-20:43:36,5.90,18.80,1
2021/01/19-20:43:37,6.00,18.10,1
2021/01/19-20:43:38,5.70,18.70,1
2021/01/19-20:43:39,5.80,18.60,1
2021/01/19-20:43:40,5.70,18.10,1
2021/01/19-20:43:41,5.60,18.00,1
2021/01/19-20:43:42,5.70,18.10,1
2021/01/19-20:43:43,5.70,17.50,1
2021/01/19-20:43:44,5.70,17.00,1
2021/01/19-20:43:45,5.70,17.40,1
2021/01/19-20:43:46,5.60,17.60,1
2021/01/19-20:43:47,5.60,18.00,1
2021/01/19-20:43:48,5.70,17.90,1
2021/01/19-20:43:49,5.60,17.80,1
2021/01/19-20:43:50,5.50,17.50,1
2021/01/19-20:43:51,5.60,18.60,1
2021/01/19-20:43:52,5.70,18.40,1
2021/01/19-20:43:53,5.70,18.90,1
2021/01/19-20:43:54,5.70,19.00,1
2021/01/19-20:43:55,5.90,19.30,1
2021/01/19-20:43:56,5.90,19.10,1
2021/01/19-20:43:57,5.90,19.40,1
2021/01/19-20:43:58,5.90,19.60,1
2021/01/19-20:43:59,6.00,19.90,1
2021/01/19-20:44:00,6.00,19.50,1
2021/01/19-20:44:01,6.00,19.50,1
2021/01/19-20:44:02,6.00,19.70,1
2021/01/19-20:44:03,6.00,19.60,1
2021/01/19-20:44:04,6.10,19.50,1
2021/01/19-20:44:05,6.00,19.40,1
2021/01/19-20:44:06,5.90,19.30,1
2021/01/19-20:44:07,5.90,19.30,1
2021/01/19-20:44:08,6.00,19.00,1
2021/01/19-20:44:09,5.90,19.10,1
2021/01/19-20:44:10,6.00,19.60,1
2021/01/19-20:44:12,6.00,19.70,1
2021/01/19-20:44:13,6.00,20.00,1
2021/01/19-20:44:14,6.00,20.10,1
2021/01/19-20:44:15,6.00,20.20,1
2021/01/19-20:44:16,6.00,20.00,1
2021/01/19-20:44:17,6.00,19.80,1
2021/01/19-20:44:18,6.00,19.70,1
2021/01/19-20:44:19,6.00,20.00,1
