time,pm2.5,pm10,fan
2021/01/21-17:21:12,1.30,5.60,0
2021/01/21-17:21:13,1.30,5.60,0
2021/01/21-17:21:14,1.30,3.70,0
2021/01/21-17:21:15,1.30,3.60,0
2021/01/21-17:21:16,1.30,3.60,0
2021/01/21-17:21:17,1.30,3.80,0
2021/01/21-17:21:18,1.30,3.80,0
2021/01/21-17:21:19,1.30,3.70,0
2021/01/21-17:21:20,1.30,3.70,0
2021/01/21-17:21:21,1.30,3.80,0
2021/01/21-17:21:22,1.30,3.90,0
2021/01/21-17:21:23,1.30,3.80,0
2021/01/21-17:21:24,1.30,4.00,0
2021/01/21-17:21:25,1.30,4.00,0
2021/01/21-17:21:26,1.30,4.10,0
2021/01/21-17:21:27,1.30,4.10,0
2021/01/21-17:21:28,1.30,4.00,0
2021/01/21-17:21:29,1.20,4.50,0
2021/01/21-17:21:30,1.20,4.30,0
2021/01/21-17:21:31,1.20,4.40,0
2021/01/21-17:21:32,1.20,4.50,0
2021/01/21-17:21:33,1.10,4.50,0
2021/01/21-17:21:34,1.10,4.30,0
2021/01/21-17:21:35,1.10,4.30,0
2021/01/21-17:21:36,1.10,4.30,0
2021/01/21-17:21:37,1.10,4.40,0
2021/01/21-17:21:38,1.10,4.30,0
2021/01/21-17:21:39,1.10,4.20,0
2021/01/21-17:21:40,1.10,4.60,0
2021/01/21-17:21:41,1.10,4.70,0
2021/01/21-17:21:42,1.10,4.50,0
2021/01/21-17:21:43,1.10,4.60,0
2021/01/21-17:21:44,1.10,5.20,0
2021/01/21-17:21:45,1.10,5.30,0
2021/01/21-17:21:46,1.10,5.20,0
2021/01/21-17:21:47,1.10,4.90,0
2021/01/21-17:21:48,1.10,4.90,0
2021/01/21-17:21:49,1.10,5.00,0
2021/01/21-17:21:50,1.10,4.90,0
2021/01/21-17:21:51,1.10,4.90,0
2021/01/21-17:21:52,1.00,4.80,0
2021/01/21-17:21:53,1.00,4.70,0
2021/01/21-17:21:54,1.00,4.50,0
2021/01/21-17:21:55,1.00,4.40,0
2021/01/21-17:21:56,1.00,4.30,0
2021/01/21-17:21:57,1.00,4.40,0
2021/01/21-17:21:58,1.00,4.80,0
2021/01/21-17:21:59,1.00,4.30,0
2021/01/21-17:22:00,1.00,4.30,0
2021/01/21-17:22:01,1.00,4.10,0
2021/01/21-17:22:02,1.00,3.70,0
2021/01/21-17:22:03,1.00,3.80,0
2021/01/21-17:22:04,1.00,4.00,0
2021/01/21-17:22:05,1.00,4.00,0
2021/01/21-17:22:06,1.00,4.10,0
2021/01/21-17:22:07,1.00,4.10,0
2021/01/21-17:22:08,1.00,4.10,0
2021/01/21-17:22:09,1.00,4.10,0
2021/01/21-17:22:10,1.00,3.70,0
2021/01/21-17:22:11,1.00,3.90,0
2021/01/21-17:22:12,1.00,3.90,0
2021/01/21-17:22:13,1.00,3.80,0
2021/01/21-17:22:14,1.00,3.20,0
2021/01/21-17:22:15,1.00,3.10,0
2021/01/21-17:22:16,1.00,3.10,0
2021/01/21-17:22:17,1.00,3.60,0
2021/01/21-17:22:18,0.90,3.60,0
2021/01/21-17:22:19,0.90,3.50,0
2021/01/21-17:22:20,0.90,3.70,0
2021/01/21-17:22:21,0.90,3.60,0
2021/01/21-17:22:22,0.90,3.60,0
2021/01/21-17:22:23,0.90,3.70,0
2021/01/21-17:22:24,0.90,3.60,0
2021/01/21-17:22:25,0.90,3.70,0
2021/01/21-17:22:26,1.00,3.90,0
2021/01/21-17:22:27,0.90,3.90,0
2021/01/21-17:22:28,0.90,4.00,0
2021/01/21-17:22:29,0.90,3.90,0
2021/01/21-17:22:30,1.00,4.30,0
2021/01/21-17:22:31,0.90,4.20,0
2021/01/21-17:22:32,0.90,4.20,0
2021/01/21-17:22:33,0.90,4.20,0
2021/01/21-17:22:34,0.90,4.00,0
2021/01/21-17:22:35,0.90,4.00,0
2021/01/21-17:22:36,0.90,4.00,0
2021/01/21-17:22:37,1.00,4.20,0
2021/01/21-17:22:38,1.00,4.20,0
2021/01/21-17:22:39,1.00,4.20,0
2021/01/21-17:22:40,1.00,4.30,0
2021/01/21-17:22:41,1.00,4.40,0
2021/01/21-17:22:42,1.00,4.40,0
2021/01/21-17:22:43,1.00,4.40,0
2021/01/21-17:22:44,1.00,4.40,0
2021/01/21-17:22:45,1.00,4.50,0
2021/01/21-17:22:46,1.00,4.70,0
2021/01/21-17:22:47,1.00,4.50,0
2021/01/21-17:22:48,1.00,4.50,0
2021/01/21-17:22:49,1.00,4.70,0
2021/01/21-17:22:50,1.00,4.50,0
2021/01/21-17:22:51,1.00,4.60,0
2021/01/21-17:22:52,1.00,4.60,0
2021/01/21-17:22:53,1.00,4.80,0
2021/01/21-17:22:54,1.00,5.00,0
2021/01/21-17:22:55,1.00,4.70,0
2021/01/21-17:22:56,1.00,4.40,0
2021/01/21-17:22:57,1.00,4.30,0
2021/01/21-17:22:58,1.00,3.70,0
2021/01/21-17:22:59,1.00,3.70,0
2021/01/21-17:23:00,1.00,3.40,0
2021/01/21-17:23:01,1.00,3.40,0
2021/01/21-17:23:02,1.00,3.50,0
2021/01/21-17:23:03,1.00,3.50,0
2021/01/21-17:23:04,1.00,3.70,0
2021/01/21-17:23:05,1.00,3.60,0
2021/01/21-17:23:06,1.00,3.50,0
2021/01/21-17:23:07,1.00,3.40,0
2021/01/21-17:23:08,1.00,3.40,0
2021/01/21-17:23:09,1.20,4.30,0
2021/01/21-17:23:10,1.20,4.30,0
2021/01/21-17:23:11,1.20,3.90,0
2021/01/21-17:23:12,1.10,3.90,0
2021/01/21-17:23:13,1.20,3.90,0
2021/01/21-17:23:14,1.20,3.90,0
2021/01/21-17:23:15,1.10,3.90,0
2021/01/21-17:23:16,1.10,3.60,0
2021/01/21-17:23:17,1.10,3.20,0
2021/01/21-17:23:18,1.10,3.20,0
2021/01/21-17:23:19,1.10,3.00,0
2021/01/21-17:23:20,1.10,3.00,0
2021/01/21-17:23:21,1.10,2.90,0
2021/01/21-17:23:22,1.10,3.60,0
2021/01/21-17:23:23,1.10,3.50,0
2021/01/21-17:23:24,1.10,3.30,0
2021/01/21-17:23:25,1.10,3.30,0
2021/01/21-17:23:26,1.10,3.70,0
2021/01/21-17:23:27,1.10,3.80,0
2021/01/21-17:23:28,1.10,3.80,0
2021/01/21-17:23:29,1.10,3.80,0
2021/01/21-17:23:30,1.10,3.80,0
2021/01/21-17:23:31,1.10,3.80,0
2021/01/21-17:23:32,1.10,4.00,0
2021/01/21-17:23:33,1.10,4.10,0
2021/01/21-17:23:34,1.10,4.30,0
2021/01/21-17:23:35,1.10,4.40,0
2021/01/21-17:23:36,1.10,4.30,0
2021/01/21-17:23:37,1.10,4.50,0
2021/01/21-17:23:38,1.10,4.70,0
2021/01/21-17:23:39,0.90,3.80,0
2021/01/21-17:23:40,0.90,3.70,0
2021/01/21-17:23:41,0.90,3.70,0
2021/01/21-17:23:42,0.90,3.70,0
2021/01/21-17:23:43,0.90,3.70,0
2021/01/21-17:23:44,0.90,3.70,0
2021/01/21-17:23:45,0.90,3.70,0
2021/01/21-17:23:46,0.90,3.70,0
2021/01/21-17:23:47,0.90,3.70,0
2021/01/21-17:23:48,0.90,3.70,0
2021/01/21-17:23:49,0.90,3.80,0
2021/01/21-17:23:50,0.90,4.10,0
2021/01/21-17:23:51,0.90,4.10,0
2021/01/21-17:23:52,0.90,3.50,0
2021/01/21-17:23:53,0.90,3.50,0
2021/01/21-17:23:54,0.90,3.50,0
2021/01/21-17:23:55,0.90,3.60,0
2021/01/21-17:23:56,0.90,3.10,0
2021/01/21-17:23:57,0.90,3.30,0
2021/01/21-17:23:58,0.90,3.30,0
2021/01/21-17:23:59,0.90,3.40,0
2021/01/21-17:24:00,0.90,3.40,0
2021/01/21-17:24:01,1.00,3.40,0
2021/01/21-17:24:02,1.10,3.50,0
2021/01/21-17:24:03,1.10,3.50,0
2021/01/21-17:24:04,1.10,3.20,0
2021/01/21-17:24:05,1.10,3.30,0
2021/01/21-17:24:06,1.10,3.40,0
2021/01/21-17:24:07,1.10,3.10,0
2021/01/21-17:24:08,1.10,3.30,0
2021/01/21-17:24:09,1.10,3.40,0
2021/01/21-17:24:10,1.30,4.30,0
2021/01/21-17:24:11,1.40,6.40,0
2021/01/21-17:24:12,1.70,7.60,0
2021/01/21-17:24:13,2.10,10.30,0
2021/01/21-17:24:14,2.90,13.90,0
2021/01/21-17:24:15,4.60,24.40,0
2021/01/21-17:24:16,6.50,32.40,0
2021/01/21-17:24:17,8.40,41.40,0
2021/01/21-17:24:18,10.70,53.90,0
2021/01/21-17:24:19,13.10,65.60,0
2021/01/21-17:24:20,15.40,79.50,0
2021/01/21-17:24:21,17.90,94.40,0
2021/01/21-17:24:22,20.90,109.50,0
2021/01/21-17:24:23,24.30,125.50,0
2021/01/21-17:24:24,28.20,146.10,0
2021/01/21-17:24:25,31.30,162.10,0
2021/01/21-17:24:26,34.40,176.20,0
2021/01/21-17:24:27,37.00,191.20,0
2021/01/21-17:24:28,40.40,209.10,0
2021/01/21-17:24:29,43.50,224.60,0
2021/01/21-17:24:30,47.10,244.30,0
2021/01/21-17:24:31,50.30,260.00,0
2021/01/21-17:24:32,53.70,278.30,0
2021/01/21-17:24:33,56.90,296.50,0
2021/01/21-17:24:34,60.10,313.70,0
2021/01/21-17:24:35,63.30,330.90,0
2021/01/21-17:24:36,66.50,346.70,0
2021/01/21-17:24:37,69.80,364.20,0
2021/01/21-17:24:38,73.30,383.20,0
2021/01/21-17:24:39,76.60,400.70,0
2021/01/21-17:24:40,80.50,419.30,0
2021/01/21-17:24:41,83.80,434.70,0
2021/01/21-17:24:42,87.20,454.50,0
2021/01/21-17:24:43,89.60,466.50,0
2021/01/21-17:24:44,91.10,475.90,0
2021/01/21-17:24:45,91.20,474.50,0
2021/01/21-17:24:46,91.30,480.20,0
2021/01/21-17:24:47,91.30,479.60,0
2021/01/21-17:24:48,91.70,483.60,0
2021/01/21-17:24:49,91.40,485.60,0
2021/01/21-17:24:50,91.30,486.60,0
2021/01/21-17:24:51,90.80,483.00,0
2021/01/21-17:24:52,89.90,478.00,0
2021/01/21-17:24:53,88.00,470.10,0
2021/01/21-17:24:54,85.90,462.00,0
2021/01/21-17:24:55,84.90,457.70,0
2021/01/21-17:24:56,83.70,455.30,0
2021/01/21-17:24:57,83.00,452.40,0
2021/01/21-17:24:58,81.20,445.00,0
2021/01/21-17:24:59,79.40,439.90,0
2021/01/21-17:25:00,77.60,429.80,0
2021/01/21-17:25:01,75.60,421.70,0
2021/01/21-17:25:02,73.00,408.40,0
2021/01/21-17:25:03,70.40,392.60,0
2021/01/21-17:25:04,68.40,384.70,0
2021/01/21-17:25:05,66.10,373.20,0
2021/01/21-17:25:06,63.80,363.50,0
2021/01/21-17:25:07,62.10,356.70,0
2021/01/21-17:25:08,60.00,346.70,0
2021/01/21-17:25:09,59.20,346.50,0
2021/01/21-17:25:10,57.30,341.90,0
2021/01/21-17:25:11,55.70,336.50,0
2021/01/21-17:25:12,53.80,324.50,0
2021/01/21-17:25:13,52.90,323.10,0
2021/01/21-17:25:14,52.30,318.50,0
2021/01/21-17:25:15,51.90,319.80,0
2021/01/21-17:25:16,51.40,315.20,0
2021/01/21-17:25:17,51.40,316.50,0
2021/01/21-17:25:18,50.50,311.10,0
2021/01/21-17:25:19,50.20,307.60,0
2021/01/21-17:25:20,50.80,305.20,0
2021/01/21-17:25:21,52.20,311.90,0
2021/01/21-17:25:22,52.40,317.00,0
2021/01/21-17:25:23,53.00,322.10,0
2021/01/21-17:25:24,53.70,326.80,0
2021/01/21-17:25:25,53.70,330.60,0
2021/01/21-17:25:26,53.80,330.40,0
2021/01/21-17:25:27,54.00,332.90,0
2021/01/21-17:25:28,54.60,334.50,0
2021/01/21-17:25:29,55.40,337.30,0
2021/01/21-17:25:30,55.50,338.60,0
2021/01/21-17:25:31,56.50,345.40,0
2021/01/21-17:25:32,57.50,353.10,0
2021/01/21-17:25:33,59.00,361.10,0
2021/01/21-17:25:34,59.80,361.90,0
2021/01/21-17:25:35,60.70,370.20,0
2021/01/21-17:25:36,61.70,376.00,0
2021/01/21-17:25:37,61.40,374.20,0
2021/01/21-17:25:38,61.60,376.40,0
2021/01/21-17:25:39,60.70,369.90,0
2021/01/21-17:25:40,61.10,372.40,0
2021/01/21-17:25:41,60.50,366.50,0
2021/01/21-17:25:42,60.30,365.80,0
2021/01/21-17:25:43,60.20,362.10,0
2021/01/21-17:25:44,59.40,358.80,0
2021/01/21-17:25:45,59.60,358.60,0
2021/01/21-17:25:46,59.80,361.50,0
2021/01/21-17:25:47,59.70,362.70,0
2021/01/21-17:25:48,59.60,362.90,0
2021/01/21-17:25:49,59.50,363.70,0
2021/01/21-17:25:50,58.00,360.20,0
2021/01/21-17:25:51,55.30,346.40,0
2021/01/21-17:25:52,54.00,336.90,0
2021/01/21-17:25:53,53.50,339.00,0
2021/01/21-17:25:54,52.70,331.30,0
2021/01/21-17:25:55,51.80,326.10,0
2021/01/21-17:25:56,51.00,322.70,0
2021/01/21-17:25:57,49.90,315.00,0
2021/01/21-17:25:58,48.50,306.90,0
2021/01/21-17:25:59,47.20,298.40,0
2021/01/21-17:26:00,46.10,293.30,0
2021/01/21-17:26:01,44.90,286.10,0
2021/01/21-17:26:02,44.30,279.70,0
2021/01/21-17:26:03,43.70,278.20,0
2021/01/21-17:26:04,43.30,276.60,0
2021/01/21-17:26:05,43.30,273.80,0
2021/01/21-17:26:06,42.80,270.80,0
2021/01/21-17:26:07,42.60,268.30,0
2021/01/21-17:26:08,42.70,267.90,0
2021/01/21-17:26:09,42.60,265.50,0
2021/01/21-17:26:10,41.30,256.90,0
2021/01/21-17:26:11,42.10,261.70,0
2021/01/21-17:26:12,41.50,259.20,0
2021/01/21-17:26:13,40.60,254.90,0
2021/01/21-17:26:14,40.50,255.30,0
2021/01/21-17:26:15,39.80,251.30,0
2021/01/21-17:26:16,39.30,247.90,0
2021/01/21-17:26:17,38.70,245.70,0
2021/01/21-17:26:18,38.20,240.80,0
2021/01/21-17:26:19,37.80,235.80,0
2021/01/21-17:26:20,38.00,233.40,0
2021/01/21-17:26:21,38.40,237.00,0
2021/01/21-17:26:22,39.00,239.50,0
2021/01/21-17:26:23,38.50,233.10,0
2021/01/21-17:26:24,37.90,228.90,0
2021/01/21-17:26:25,37.90,226.90,0
