time,pm2.5,pm10,fan
2021/01/20-20:03:44,3.30,11.40,1
2021/01/20-20:03:45,3.30,11.30,1
2021/01/20-20:03:46,3.30,11.00,1
2021/01/20-20:03:47,3.30,11.10,1
2021/01/20-20:03:48,3.30,10.90,1
2021/01/20-20:03:49,3.30,10.60,1
2021/01/20-20:03:50,3.20,10.60,1
2021/01/20-20:03:51,3.20,10.60,1
2021/01/20-20:03:52,3.20,9.90,1
2021/01/20-20:03:53,3.20,9.20,1
2021/01/20-20:03:54,3.20,8.80,1
2021/01/20-20:03:55,3.20,8.80,1
2021/01/20-20:03:56,3.10,9.00,1
2021/01/20-20:03:57,3.20,9.10,1
2021/01/20-20:03:58,3.20,8.70,1
2021/01/20-20:03:59,3.10,8.90,1
2021/01/20-20:04:00,3.00,8.50,1
2021/01/20-20:04:01,3.10,8.70,1
2021/01/20-20:04:02,3.10,8.70,1
2021/01/20-20:04:03,3.00,8.10,1
2021/01/20-20:04:04,3.00,8.10,1
2021/01/20-20:04:05,2.90,8.10,1
2021/01/20-20:04:06,2.90,8.20,1
2021/01/20-20:04:07,2.90,8.20,1
2021/01/20-20:04:08,2.90,8.20,1
2021/01/20-20:04:09,2.90,8.30,1
2021/01/20-20:04:10,2.80,8.10,1
2021/01/20-20:04:11,2.90,8.20,1
2021/01/20-20:04:12,2.90,7.90,1
2021/01/20-20:04:13,2.90,8.00,1
2021/01/20-20:04:14,2.80,7.60,1
2021/01/20-20:04:15,2.90,7.70,1
2021/01/20-20:04:16,2.80,7.60,1
2021/01/20-20:04:17,2.90,7.90,1
2021/01/20-20:04:18,2.90,8.10,1
2021/01/20-20:04:19,2.90,8.10,1
2021/01/20-20:04:20,2.80,8.20,1
2021/01/20-20:04:21,2.80,8.00,1
2021/01/20-20:04:22,2.80,8.30,1
2021/01/20-20:04:23,2.80,8.40,1
2021/01/20-20:04:24,2.80,8.30,1
2021/01/20-20:04:25,2.80,8.40,1
2021/01/20-20:04:26,2.80,8.20,1
2021/01/20-20:04:27,2.70,8.20,1
2021/01/20-20:04:28,2.70,8.40,1
2021/01/20-20:04:29,2.70,8.30,1
2021/01/20-20:04:30,2.80,8.50,1
2021/01/20-20:04:31,2.70,8.20,1
2021/01/20-20:04:32,2.70,7.90,1
2021/01/20-20:04:33,2.80,8.30,1
2021/01/20-20:04:34,2.80,8.10,1
2021/01/20-20:04:35,2.80,8.00,1
2021/01/20-20:04:36,2.80,7.90,1
2021/01/20-20:04:37,2.80,8.10,1
2021/01/20-20:04:38,2.90,8.30,1
2021/01/20-20:04:39,2.80,8.30,1
2021/01/20-20:04:40,2.90,8.50,1
